ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12130.6,2026-08-07,84967.32,86857.7,85447.25,83965.14,7738.33,8356.33
UEL,257.79,2026-08-07,39.75,113.12,102.19,60.32,48.97,118.68
RSDFIN,144.82,2026-08-07,8.99,76.61,81.03,70.38,,
KALYANKJIL,606.3,2026-08-07,-0.28,7.39,70.91,47.46,59.45,2.9
DIACABS,364.05,2026-08-07,12.76,18.52,61.84,114.27,192.67,133.46
SHALPAINTS,84.47,2026-08-07,5.57,21.42,59.77,50.33,34.94,11.34
SIKKO,6.03,2026-08-07,12.29,20.12,59.52,26.95,42.89,70.19
TECHNVISN,5721.8,2026-08-07,28.12,16.44,56.63,4.03,,
VIJIFIN,11.25,2026-08-07,8.07,19.05,55.82,154.52,380.77,160.42
E2E,575.45,2026-08-07,5.98,6.07,54.98,75.58,130.36,176.0
CAPTRUST,19.36,2026-08-07,1.52,25.88,53.65,43.73,27.79,-67.87
FERMENTA,560.6,2026-08-07,10.31,27.69,53.14,87.94,,
KABRAEXTRU,448.6,2026-08-07,7.17,10.82,53.13,82.57,72.83,70.99
NURECA,342.6,2026-08-07,2.76,8.52,50.59,18.16,23.68,45.29
DPABHUSHAN,1443.4,2026-08-07,1.63,2.2,50.57,33.25,18.38,-12.55
SUPREMEENG,2.29,2026-08-07,7.51,17.44,49.67,114.02,80.31,70.9
SCANSTL,62.39,2026-08-07,4.66,29.25,49.01,62.47,,
TFCILTD,117.48,2026-08-07,11.23,23.92,48.8,40.38,74.59,110.01
MOLDTECH,191.41,2026-08-07,28.3,34.43,48.7,45.23,44.18,39.2
GSPCROP,597.5,2026-08-07,1.64,7.35,48.59,38.37,,
CLSL,68.0,2026-08-06,2.72,6.08,47.83,56.32,37.37,21.43
3IINFOLTD,25.79,2026-08-07,5.74,24.71,47.62,45.95,69.56,12.13
SHARDUL,40.99,2026-08-07,-5.94,-19.52,46.92,33.08,,
MAJESAUT,492.15,2026-08-07,3.55,14.68,46.8,53.17,,
MPSLTD,2931.2,2026-08-07,5.8,9.08,46.63,78.17,78.82,30.04
AMBALALSA,46.73,2026-08-07,26.88,47.93,46.21,47.37,,
CHAVDA,133.45,2026-08-06,3.97,5.45,45.45,27.16,18.73,21.87
IMPEXFERRO,3.17,2026-08-07,20.99,26.8,45.41,87.57,78.09,61.73
YASHO,4152.7,2026-08-07,6.9,34.3,45.17,166.99,199.45,131.3
SIGIND,67.79,2026-08-07,21.21,48.08,44.88,30.39,35.47,20.34
SMLMAH,5554.0,2026-08-07,1.65,42.27,44.74,43.68,49.74,52.24
