ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
SHYAMTEL,18.63,2026-04-24,74.11,98.83,123.65,77.43,35.2,37.69
INDOTECH,2402.9,2026-04-24,25.29,67.94,91.24,95.44,40.55,-8.39
OMNI,420.75,2026-04-24,22.36,18.53,78.33,,,
IBULLSLTD,16.55,2026-04-24,-2.59,21.25,76.25,44.67,,
LUXIND,1654.1,2026-04-24,11.01,22.96,75.01,84.98,27.97,14.93
EMAMIREAL,90.92,2026-04-24,35.64,29.57,72.33,35.22,1.88,-27.85
NAGREEKCAP,35.56,2026-04-24,15.42,48.72,68.05,36.3,11.13,18.85
HILTON,24.08,2026-04-24,-4.14,-0.08,67.45,-15.06,-47.11,-64.66
QPOWER,1396.4,2026-04-24,9.33,40.58,66.2,133.49,44.58,286.88
SHEKHAWATI,17.46,2026-04-24,29.43,37.91,65.34,28.38,-16.98,-27.37
DEEDEV,432.35,2026-04-24,11.29,18.0,64.83,126.96,63.43,82.82
JTLIND,81.39,2026-04-24,19.8,26.56,64.56,7.15,20.04,14.69
SEJALLTD,766.65,2026-04-24,17.74,18.18,64.2,11.5,-18.47,87.63
MANINDS,550.85,2026-04-24,2.82,17.55,63.6,75.6,36.0,95.2
STLNETWORK,29.34,2026-04-24,-2.78,34.46,62.01,58.85,8.83,
GAUDIUMIVF,124.39,2026-04-24,29.65,29.26,59.27,,,
NGIL,36.97,2026-04-24,0.57,19.84,59.15,35.82,22.17,10.42
ADFFOODS,260.15,2026-04-24,17.92,37.47,58.83,47.36,23.42,11.69
OILCOUNTUB,62.16,2026-04-24,-2.22,34.23,58.65,33.85,-11.17,-15.65
SBCL,592.3,2026-04-24,13.65,21.88,57.84,43.34,24.3,27.66
LLOYDSENT,67.53,2026-04-24,2.5,16.41,57.67,27.78,-0.92,23.28
SALSTEEL,56.82,2026-04-24,2.67,14.93,56.92,38.96,56.31,168.27
MANAKSTEEL,75.63,2026-04-24,13.12,37.16,56.88,28.8,27.52,18.6
UTLSOLAR,302.24,2026-04-24,15.36,33.81,56.52,46.78,,
SUVEN,202.05,2026-04-24,-3.87,6.12,56.46,50.7,1.2,43.09
CONFIPET,54.83,2026-04-24,-1.38,0.4,55.99,71.45,32.95,-1.83
IRMENERGY,283.71,2026-04-24,33.12,40.36,54.88,20.04,-11.56,-3.27
VIDYAWIRES,82.72,2026-04-24,12.32,24.67,54.82,83.29,,
MITCON,82.36,2026-04-24,10.05,21.55,54.55,47.97,9.25,7.52
GALLANTT,828.7,2026-04-24,-4.64,22.07,54.54,54.69,57.11,80.47
OLAELEC,35.79,2026-04-24,-8.75,-6.48,53.94,12.02,-32.24,-31.71
WALCHANNAG,219.19,2026-04-24,15.47,23.36,53.51,44.14,27.83,12.72
INA,144.5,2026-04-24,1.15,9.97,53.02,,,
AEQUS,186.23,2026-04-24,-4.3,23.1,50.92,38.43,,
WELCORP,1207.45,2026-04-24,12.15,20.08,50.52,65.27,44.78,54.46
KRITI,82.05,2026-04-24,0.37,-0.1,50.05,8.29,-30.13,-22.26
BHAGYANGR,219.34,2026-04-24,2.12,18.5,49.79,37.66,118.73,184.01
KAKATCEM,138.57,2026-04-24,0.35,30.8,49.79,25.58,-5.54,-9.09
PROZONER,64.0,2026-04-24,0.95,10.27,49.6,18.39,1.8,93.0
JNKINDIA,350.83,2026-04-24,4.2,21.57,49.19,63.3,17.1,-7.71
SEPC,7.61,2026-04-24,3.12,7.33,48.92,-3.06,-33.3,-51.5
VISASTEEL,41.29,2026-04-24,16.84,30.17,48.53,0.34,-31.39,9.96
STLTECH,266.45,2026-04-24,-1.91,9.75,48.01,201.45,121.88,309.61
DELTACORP,76.69,2026-04-24,24.5,32.66,47.45,19.7,-2.27,-17.36
MASKINVEST,185.3,2026-04-24,34.01,31.61,47.33,26.7,-11.16,18.33
ADANIGREEN,1235.8,2026-04-24,7.21,13.85,47.2,59.91,19.85,27.54
LLOYDSENGG,57.43,2026-04-24,3.42,17.76,47.11,33.19,-3.32,-18.66
ATLANTAELE,1778.5,2026-04-24,28.33,36.64,47.01,144.2,69.59,
