ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11922.65,2026-06-03,84577.92,83744.23,82696.19,79650.17,7655.07,8001.83
STLTECH,620.6,2026-06-03,10.24,33.98,110.52,259.87,501.59,747.58
HITECHCORP,293.68,2026-06-03,10.24,76.07,109.82,122.43,61.19,51.54
MODISONLTD,329.0,2026-06-03,10.11,57.21,98.52,148.87,120.28,99.93
FCL,43.54,2026-06-03,6.48,11.56,89.47,89.88,78.81,75.09
OMAXAUTO,237.3,2026-06-03,-7.72,4.17,84.45,128.63,168.85,167.33
COCKERILL,9112.0,2026-06-03,20.84,39.24,78.13,,,
HFCL,199.41,2026-06-03,9.4,22.46,71.86,195.42,189.84,128.15
SASKEN,2207.0,2026-06-03,-2.78,14.69,68.55,98.22,71.13,48.79
SSFL,167.2,2026-06-02,-2.28,12.9,67.03,29.26,20.33,-9.37
KSHITIJPOL,5.43,2026-06-03,9.48,32.12,65.55,106.46,122.54,60.65
BBOX,1056.3,2026-06-03,0.93,8.21,65.15,105.11,99.4,85.37
PARACABLES,64.25,2026-06-03,6.08,-1.68,62.95,88.14,68.5,16.63
CALSOFT,23.14,2026-06-03,9.82,13.54,61.25,93.48,42.14,118.3
VINDHYATEL,2200.0,2026-06-03,0.74,24.02,60.7,114.74,44.91,32.25
AHLWEST,578.45,2026-06-03,4.74,-10.99,59.91,301.28,301.28,301.28
BALAMINES,2122.2,2026-06-03,21.14,10.48,59.13,98.89,86.26,43.78
BLISSGVS,439.65,2026-06-03,9.24,38.45,58.86,105.52,184.33,231.94
RAIN,200.47,2026-06-03,5.12,12.01,58.85,39.55,87.53,38.24
DEEDEV,657.7,2026-06-03,5.56,19.59,57.72,141.18,225.69,129.72
VENUSREM,1481.8,2026-06-03,10.24,30.42,53.17,127.46,92.18,222.31
SIGMAADV,436.9,2026-06-03,2.46,19.05,51.89,168.37,124.19,417.65
SANGINITA,30.36,2026-06-03,4.01,12.53,50.07,124.72,197.65,186.69
COFFEEDAY,39.61,2026-06-03,3.56,56.87,50.04,36.54,15.78,30.51
YASHO,2241.1,2026-06-03,2.32,6.18,49.55,43.06,42.5,8.05
WOCKPHARMA,2073.9,2026-06-03,-3.67,26.64,48.6,58.31,46.53,39.33
KPL,2345.1,2026-06-03,5.69,5.02,48.47,,,
ONELIFECAP,26.38,2026-06-03,0.61,0.11,48.2,75.75,92.84,144.26
SKMEGGPROD,243.51,2026-06-03,18.11,33.88,47.68,48.68,19.93,141.34
INSPIRISYS,122.44,2026-06-03,-2.45,2.65,47.52,44.06,34.52,16.81
