ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12110.95,2026-06-17,85429.31,86903.95,86716.85,85550.28,7789.36,8005.31
HITECHCORP,318.84,2026-06-17,3.15,4.25,136.72,128.94,89.97,68.01
ACCORD,94.9,2026-06-16,4.98,33.85,106.98,256.1,260.15,349.76
VENUSREM,1774.5,2026-06-17,-5.76,4.67,94.62,93.96,131.31,303.94
JAYBARMARU,164.57,2026-06-17,3.43,16.92,92.39,94.46,92.1,111.0
MODISONLTD,306.05,2026-06-17,2.07,-11.19,89.15,154.51,124.08,92.66
TCIFINANCE,25.17,2026-06-17,-9.72,44.41,85.76,85.07,87.28,40.3
FCL,44.83,2026-06-17,8.02,17.54,76.22,108.61,85.63,66.1
COCKERILL,9239.5,2026-06-17,-0.92,1.52,74.99,,,
UFBL,619.1,2026-06-17,0.67,14.24,71.05,207.57,238.9,94.62
BLISSGVS,474.85,2026-06-17,8.03,13.17,71.02,125.3,228.65,236.58
PARAS,1285.65,2026-06-17,16.02,33.26,70.65,99.5,104.51,57.92
GRANDOAK,43.81,2026-06-17,20.99,61.78,68.69,,,
GENESYS,350.1,2026-06-17,11.04,31.67,67.67,32.39,-15.36,-47.82
YASHO,2775.1,2026-06-17,-0.41,12.12,63.64,105.08,94.74,44.05
MSTCLTD,687.8,2026-06-17,9.22,40.32,62.89,66.82,48.83,36.5
NIITLTD,103.5,2026-06-17,15.94,11.25,62.45,67.29,18.67,-21.77
NIBE,1625.3,2026-06-17,-0.97,10.62,61.29,62.71,37.66,-9.78
DECNGOLD,197.49,2026-06-17,2.53,22.25,60.99,,,
BLUSPRING,109.35,2026-06-17,17.82,20.16,60.95,138.91,68.78,55.33
SSFL,194.05,2026-06-16,-2.39,0.39,60.37,44.81,45.25,18.0
ELECTHERM,1119.85,2026-06-17,-0.21,26.33,56.94,73.02,37.67,-4.78
IZMO,1028.85,2026-06-17,-0.25,6.81,56.84,43.34,27.02,207.9
THANGAMAYL,5632.7,2026-06-17,2.38,2.57,56.72,61.16,69.94,201.03
CLCIND,42.38,2026-06-16,0.0,4.98,54.95,177.9,-84.86,-84.86
NPST,1623.9,2026-06-17,-1.78,10.6,54.48,74.07,13.64,-22.62
SANGINITA,36.95,2026-06-17,4.03,14.75,53.96,130.36,266.2,257.35
TERASOFT,437.95,2026-06-17,0.07,0.37,51.91,35.76,-7.09,60.74
GVPIL,1055.2,2026-06-17,8.11,22.36,51.59,141.16,243.88,238.37
TBZ,194.4,2026-06-17,3.54,19.18,50.74,49.21,21.85,4.49
SICALLOG,96.64,2026-06-17,10.24,27.41,50.18,46.71,0.6,-12.26
SIGMAADV,476.25,2026-06-17,3.04,14.3,50.0,214.38,168.11,401.26
QUADFUTURE,430.4,2026-06-17,13.29,25.61,49.78,48.95,67.5,-9.52
KERNEX,2103.5,2026-06-17,3.25,11.47,49.74,124.52,101.7,70.57
RAMCOSYS,570.3,2026-06-17,4.04,1.3,49.69,39.97,-5.24,42.36
KSHITIJPOL,5.88,2026-06-17,-9.54,-5.77,49.62,149.15,137.1,58.49
AEGISLOG,1006.95,2026-06-17,2.3,33.27,49.37,62.45,37.79,29.75
EMKAY,290.68,2026-06-17,-0.07,4.61,49.34,26.6,12.6,24.25
SOTL,610.7,2026-06-17,5.74,12.37,49.24,79.01,69.33,48.22
APOLLO,438.75,2026-06-17,4.06,7.8,48.96,117.1,96.26,118.43
VMARCIND,1608.6,2026-06-16,12.98,16.35,47.6,135.59,141.68,447.98
DEEDEV,738.75,2026-06-17,7.14,4.83,47.34,135.95,242.86,155.53
VINYAS,1427.65,2026-06-16,1.62,7.1,47.21,56.93,21.92,44.24
VADILALIND,6168.9,2026-06-17,2.36,9.52,47.19,34.97,23.53,17.89
BETA,1871.8,2026-06-17,1.97,30.89,47.17,72.02,16.9,4.66
QFIL,58.65,2026-06-16,4.83,27.36,46.99,18.6,-3.85,-28.04
STLTECH,616.6,2026-06-17,1.28,4.81,46.88,250.02,540.29,447.07
SPARC,239.61,2026-06-17,4.62,17.69,46.42,108.72,83.22,49.87
PREMEXPLN,765.95,2026-06-17,12.1,11.32,46.37,70.14,61.35,26.63
IMPEXFERRO,2.53,2026-06-16,0.0,4.55,46.24,56.17,35.29,7.2
RPEL,1206.65,2026-06-17,0.56,10.68,46.17,86.63,28.2,72.46
ORCHPHARMA,1036.85,2026-06-17,7.91,23.06,45.5,96.02,28.43,47.71
BHAGERIA,227.52,2026-06-17,4.46,7.87,45.27,61.33,28.72,24.79
EXICOM,165.05,2026-06-17,2.15,9.65,45.06,85.91,41.43,-10.3
BROOKS,66.97,2026-06-17,-0.86,0.47,43.68,20.88,-30.7,-46.12
CARTRADE,2614.9,2026-06-17,12.47,26.34,43.3,51.61,-4.12,53.89
NRL,76.61,2026-06-17,1.16,2.9,43.04,52.76,32.64,-2.79
