ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12289.05,2026-05-06,85299.93,84302.81,87867.43,79307.15,82482.15,84308.61
SHYAMTEL,25.05,2026-05-06,5.47,28.07,169.94,152.52,91.37,92.4
LLOYDS,93.15,2026-05-05,0.0,-3.92,163.88,57.88,16.44,-6.85
INDOTECH,2572.3,2026-05-06,-5.74,9.01,103.78,90.57,59.03,15.51
IDEAFORGE,812.25,2026-05-06,11.11,47.71,102.83,90.8,78.71,123.48
OMAXAUTO,206.05,2026-05-06,32.0,74.94,100.95,75.17,120.14,155.47
HFCL,141.46,2026-05-06,12.23,32.59,94.1,99.49,89.4,85.54
IBULLSLTD,20.96,2026-05-06,-3.41,21.44,93.89,97.36,-0.38,
BHAGYANGR,290.2,2026-05-06,3.07,16.42,90.06,75.49,129.86,325.83
SIGMAADV,292.9,2026-05-06,-0.88,17.87,87.13,55.01,,
ROLLT,2.21,2026-05-06,9.95,32.34,85.71,78.23,82.64,49.32
CALSOFT,20.83,2026-05-06,20.96,72.86,82.56,46.28,18.62,85.16
RITEZONE,25.0,2026-05-05,0.0,12.11,81.16,23.46,-16.67,7.3
STLTECH,341.0,2026-05-06,10.23,21.89,81.05,157.26,202.9,441.01
SILKFLEX,205.0,2026-05-05,-4.98,4.49,79.9,93.03,142.6,192.65
EMAMIREAL,104.6,2026-05-06,10.24,0.14,78.16,33.4,10.69,-3.62
SEJALLTD,786.45,2026-05-06,-1.84,-2.3,77.87,12.91,-5.43,115.47
GLFL,6.92,2026-05-06,-2.26,-5.08,76.98,45.07,-18.11,21.4
IRMENERGY,319.3,2026-05-06,-7.85,-3.65,75.89,28.42,5.71,16.98
OSIAHYPER,5.89,2026-05-06,-0.17,-10.08,75.82,-57.38,-71.78,-74.3
SUNFLAG,396.65,2026-05-06,23.51,33.98,75.56,61.52,53.09,75.6
WALCHANNAG,257.91,2026-05-06,3.44,17.48,75.48,45.12,54.09,43.71
MTARTECH,6286.5,2026-05-06,2.59,18.55,73.44,92.21,164.82,350.97
OWAIS,189.2,2026-05-05,4.99,-5.47,72.79,-20.0,-61.63,-69.62
CEMPRO,944.1,2026-05-06,-1.29,42.51,70.62,48.71,11.17,
MCLEODRUSS,59.61,2026-05-06,4.91,8.13,69.39,41.42,-4.81,94.11
SUPREMEPWR,277.5,2026-05-05,4.99,18.29,67.32,55.9,36.8,133.78
VIDYAWIRES,87.46,2026-05-06,-4.28,-0.05,66.88,73.09,,
OMFURN,66.5,2026-05-05,3.99,6.57,66.25,37.68,-40.62,-37.26
SADHNANIQ,2.61,2026-05-06,5.24,10.13,66.24,-56.72,-62.39,-87.01
PLAZACABLE,54.95,2026-05-06,33.83,33.44,64.28,38.17,16.54,1.87
ANLON,603.5,2026-05-05,4.02,40.97,63.11,59.95,54.7,65.39
KSHITIJPOL,3.79,2026-05-06,10.17,29.79,62.66,75.46,36.82,19.94
JKIPL,92.79,2026-05-06,3.09,1.18,62.65,21.06,-20.78,
JTLIND,79.82,2026-05-06,1.03,-1.54,61.06,18.27,33.06,23.72
UFBL,361.0,2026-05-06,-0.78,17.39,61.04,43.6,85.78,
ROCKINGDCE,203.15,2026-05-05,-1.02,4.18,60.59,-7.66,-13.97,-13.35
ASPIRE,17.95,2026-05-05,4.36,8.79,60.27,21.28,0.0,-53.92
ACCORD,43.7,2026-05-05,-4.9,-4.9,60.07,56.07,120.15,116.34
COHANCE,481.25,2026-05-06,2.23,11.37,59.51,41.77,-33.52,
STLNETWORK,29.69,2026-05-06,2.1,-1.36,59.45,37.84,13.75,
SVPGLOB,3.89,2026-05-06,5.14,15.09,59.43,14.41,10.2,36.49
AYE,145.67,2026-05-06,8.96,-1.85,59.36,,,
PURVFLEXI,66.0,2026-05-05,0.23,5.85,59.23,-4.35,-27.23,-29.79
PRIZOR,676.95,2026-05-05,-2.86,8.68,59.13,147.38,102.32,383.36
SETUINFRA,0.62,2026-05-05,0.0,-4.62,58.97,51.22,16.98,-3.12
AAREYDRUGS,89.39,2026-05-06,-1.92,-2.88,58.52,33.06,-9.93,69.56
SWASTIK,24.0,2026-05-05,3.0,10.34,58.42,14.29,-22.95,-44.83
WEBELSOLAR,119.86,2026-05-06,3.16,2.98,57.32,79.89,-10.39,-4.17
SHERA,166.5,2026-05-05,5.75,21.53,57.3,31.15,27.59,13.03
BHEL,385.95,2026-05-06,2.36,10.72,57.12,44.77,48.41,77.62
LAXMIINDIA,127.75,2026-05-06,10.25,10.02,56.81,40.43,-11.01,
APOLLO,312.75,2026-05-06,5.8,3.84,56.48,29.85,17.42,163.96
AMBEY,31.5,2026-05-05,0.0,-14.05,55.56,6.06,-19.23,-17.11
RADIOWALLA,37.8,2026-05-05,5.0,6.93,54.92,-28.68,-38.24,-52.15
GAUDIUMIVF,122.8,2026-05-06,6.19,-4.19,54.85,,,
HCC,24.15,2026-05-06,8.05,16.61,54.81,26.71,-10.02,0.0
BANKA,84.0,2026-05-06,-2.65,18.29,54.44,37.46,-1.57,30.68
DSSL,1362.9,2026-05-06,22.18,28.69,54.23,45.11,52.95,33.35
KORE,139.0,2026-05-05,4.39,5.22,53.93,3.0,-8.82,-17.58
VERANDA,222.0,2026-05-06,11.64,38.66,53.91,12.18,-4.19,0.14
TIGERLOGS,39.18,2026-05-06,10.46,22.9,53.35,21.87,-5.2,
UNIVCABLES,1060.85,2026-05-06,9.56,23.52,53.25,39.93,46.14,127.87
SHEKHAWATI,16.1,2026-05-06,-5.01,-7.31,53.19,7.98,-21.84,-24.7
ADFFOODS,268.8,2026-05-06,3.72,0.52,52.7,18.46,19.88,22.75
FIDEL,190.5,2026-05-05,1.25,22.08,52.4,22.9,31.74,17.44
MANORG,591.3,2026-05-06,10.11,29.83,51.77,36.13,19.15,49.6
AEQUS,187.57,2026-05-06,-4.3,-9.46,51.45,33.81,,
OMNI,440.3,2026-05-06,15.28,4.23,51.4,,,
KANORICHEM,100.4,2026-05-06,6.19,17.67,51.36,32.21,29.65,19.52
EPIGRAL,1364.0,2026-05-06,2.66,10.72,51.28,37.51,-18.33,-22.87
BBOX,720.45,2026-05-06,8.94,24.29,51.15,36.0,34.02,85.02
AUSOMENT,151.1,2026-05-06,1.04,9.12,51.1,38.67,48.81,84.95
VMARCIND,961.45,2026-05-05,-0.79,-1.96,50.82,56.37,65.35,229.49
SONUINFRA,61.0,2026-05-05,1.67,8.54,50.62,-18.67,-32.22,-51.14
RBS,108.4,2026-05-05,1.83,2.75,50.56,23.89,-11.33,4.23
DBREALTY,138.0,2026-05-06,11.04,29.27,50.2,17.92,-4.11,-17.83
ARISTO,122.75,2026-05-05,2.29,8.1,50.15,37.46,-4.84,-6.62
KRITINUT,95.36,2026-05-06,-0.64,-4.61,49.96,27.67,9.55,-3.53
MANINDS,536.15,2026-05-06,0.19,-4.27,49.64,47.56,41.39,96.39
GALLANTT,843.5,2026-05-06,-3.32,-3.33,49.4,43.22,61.31,94.54
DYNAMIC,141.85,2026-05-05,-0.84,-7.53,49.39,6.06,33.51,-19.15
GVPIL,639.75,2026-05-06,0.82,14.73,49.21,92.58,118.53,
WELCORP,1284.7,2026-05-06,3.7,5.96,48.93,55.75,43.63,70.29
BFUTILITIE,607.5,2026-05-06,8.68,6.83,48.77,13.58,-11.09,-12.57
KONSTELEC,43.1,2026-05-05,4.99,1.89,48.62,0.47,-32.13,-48.48
INSPIRE,11.65,2026-05-05,4.48,15.92,48.41,10.95,-27.41,-55.11
DYCL,400.7,2026-05-06,2.17,4.7,48.23,35.03,6.58,50.68
RAMRAT,448.3,2026-05-06,-1.36,5.1,48.17,51.27,45.12,72.61
DSFCL,30.21,2026-05-06,10.22,21.62,48.09,,,
UCL,129.8,2026-05-05,1.88,10.23,47.67,116.33,214.67,144.91
63MOONS,740.9,2026-05-06,-0.72,2.48,47.27,16.82,-3.88,14.8
JAINAM,256.2,2026-05-05,5.0,21.19,47.24,16.09,-8.5,6.75
RAYMOND,518.65,2026-05-06,11.53,12.48,47.22,28.47,-7.95,-66.15
FILATFASH,0.25,2026-05-06,0.0,-13.79,47.06,-16.67,-45.65,-45.65
ADANIGREEN,1353.0,2026-05-06,4.83,10.03,46.89,39.22,27.58,46.55
MARC,90.95,2026-05-05,2.02,-0.98,46.69,70.64,,
MANAKALUCO,36.1,2026-05-06,3.03,2.62,46.69,13.56,32.19,37.99
RSSOFTWARE,37.19,2026-05-06,1.34,-12.97,46.59,-4.05,-41.33,-34.48
PRESSTONIC,43.85,2026-05-05,-0.45,-2.99,46.17,-1.24,-39.73,-59.79
JAIBALAJI,83.97,2026-05-06,1.66,7.43,46.01,14.63,-5.11,-25.82
VISASTEEL,45.86,2026-05-06,7.86,9.69,45.82,23.61,-29.57,41.76
BLUECOAST,30.57,2026-05-06,3.49,-2.36,45.43,18.17,-40.05,11.57
DEEDEV,435.95,2026-05-06,-0.43,2.82,45.27,104.93,85.2,102.69
ITDC,592.1,2026-05-06,1.23,-1.58,45.12,12.18,-0.84,9.33
BHARATWIRE,234.19,2026-05-06,-0.12,2.72,45.09,36.91,17.38,35.07
DAMODARIND,32.08,2026-05-06,-0.09,15.77,45.09,16.91,-5.87,2.13
GUJTHEM,378.2,2026-05-06,1.58,5.5,44.8,16.76,-15.84,43.56
RULKA,111.5,2026-05-05,1.78,1.73,44.71,8.78,-6.38,-34.78
CADSYS,65.55,2026-05-05,1.47,3.88,44.54,34.6,-8.32,-32.91
NIPPOBATRY,431.0,2026-05-06,24.31,33.85,44.49,18.83,-2.85,-11.39
SBCL,603.7,2026-05-06,-3.42,-5.6,44.24,24.82,28.56,44.55
KRN,1290.5,2026-05-06,5.53,-2.85,44.09,91.74,60.51,82.76
OILCOUNTUB,59.01,2026-05-06,-3.36,-2.8,44.07,21.52,-9.41,-13.55
GKENERGY,135.46,2026-05-06,3.29,2.81,44.05,26.06,-33.37,
IKIO,175.79,2026-05-06,3.3,21.17,43.85,17.12,-15.75,-18.11
KDL,160.3,2026-05-05,0.12,1.46,43.83,8.49,-8.14,-53.23
SOFTTECH,405.9,2026-05-06,0.91,15.41,43.63,40.99,15.05,20.59
BALAMINES,1492.4,2026-05-06,2.54,14.19,43.49,32.61,4.23,21.6
MEIL,346.55,2026-05-06,10.24,15.28,43.42,30.18,-22.95,
DELTACORP,78.92,2026-05-06,11.2,4.61,43.39,19.79,5.07,-10.99
CYIENTDLM,415.9,2026-05-06,3.79,3.95,43.36,20.27,-6.52,-2.16
INA,134.75,2026-05-06,0.76,-8.68,43.27,,,
DCMNVL,162.6,2026-05-06,-4.12,16.89,43.11,15.33,11.51,-0.59
FUSION,218.88,2026-05-06,16.24,21.84,42.97,15.19,27.69,39.66
ESCONET,141.75,2026-05-05,5.0,4.81,42.89,14.18,-33.36,-18.79
CUPID,126.49,2026-05-06,-0.18,12.68,42.85,49.57,157.74,653.1
MANINFRA,127.51,2026-05-06,3.13,9.48,42.74,10.52,-6.37,-14.67
GVKPIL,3.51,2026-05-06,3.54,11.43,42.68,15.46,7.67,-0.28
BAWEJA,33.95,2026-05-05,-1.02,-8.74,42.65,6.43,-22.58,-28.45
NGIL,36.8,2026-05-06,-1.42,-3.64,42.58,38.61,25.43,20.81
LLOYDSENT,67.79,2026-05-06,-0.57,-2.19,42.51,13.08,1.63,40.57
ELECON,557.65,2026-05-06,6.09,12.1,42.4,26.07,2.12,-5.76
JAYNECOIND,112.8,2026-05-06,-2.12,8.41,42.28,48.5,54.71,187.83
SAAKSHI,258.25,2026-05-05,3.44,24.19,42.17,32.33,48.72,81.23
DHANBANK,33.63,2026-05-06,9.08,20.54,42.14,39.78,27.92,23.91
ADANIENSOL,1407.3,2026-05-06,0.64,-1.98,41.96,38.28,45.36,55.09
SHADOWFAX,167.29,2026-05-06,-2.78,7.06,41.95,46.81,,
NEOGEN,1697.6,2026-05-06,0.64,2.64,41.83,25.42,16.64,14.61
DUGLOBAL,42.5,2026-05-05,-4.92,-1.73,41.67,50.44,31.38,-18.27
KPEL,408.15,2026-05-06,9.67,12.71,41.65,29.06,-6.39,12.91
JNKINDIA,367.15,2026-05-06,-3.04,-3.28,41.1,53.15,29.46,8.47
MOKSH,13.92,2026-05-06,0.36,7.49,41.03,4.27,-1.21,4.82
SHIGAN,72.7,2026-05-05,0.0,-2.74,40.89,0.97,3.27,1.25
KAKATCEM,133.3,2026-05-06,-0.56,-1.99,40.83,12.61,-5.51,-6.88
ONMOBILE,59.17,2026-05-06,9.59,5.06,40.78,18.39,-13.18,25.55
GENUSPOWER,335.05,2026-05-06,5.35,10.8,40.75,27.71,-5.47,18.78
HSCL,635.15,2026-05-06,4.14,11.3,40.68,39.53,39.2,47.86
AZAD,2194.3,2026-05-06,1.51,-1.91,40.64,47.05,35.59,36.56
STALLION,164.01,2026-05-06,2.69,2.09,40.61,10.03,-30.3,148.65
CLCIND,26.05,2026-05-05,0.0,5.0,40.58,128.31,-90.7,-90.7
ANDHRSUGAR,103.95,2026-05-06,1.51,5.04,40.57,40.47,26.64,52.43
MICEL,47.74,2026-05-06,5.15,15.87,40.54,19.08,-7.03,-13.34
STANLEY,179.74,2026-05-06,8.05,24.99,40.47,0.85,-30.96,-41.94
CORDSCABLE,210.51,2026-05-06,11.77,15.23,40.39,24.77,14.35,30.12
SEPC,8.17,2026-05-06,0.86,6.52,40.38,-9.42,-26.13,-39.12
KSL,893.9,2026-05-06,0.91,11.77,40.36,17.93,10.76,23.2
ADANIPOWER,229.12,2026-05-06,0.8,5.08,40.34,50.01,49.59,113.71
STYLEBAAZA,413.55,2026-05-06,1.27,5.79,40.31,28.79,28.07,40.76
SILVERTUC,166.46,2026-05-06,4.2,13.83,40.27,21.77,-78.92,-76.34
MUKTAARTS,58.63,2026-05-06,0.05,15.85,40.23,-3.47,-12.34,-18.31
CLEANMAX,1179.8,2026-05-06,2.03,10.31,40.22,,,
IBLFL,68.35,2026-05-05,4.99,27.52,40.06,45.12,2.01,26.57
SCPL,443.15,2026-05-06,10.2,31.75,39.97,33.32,91.84,43.65
CHEMBONDCH,192.53,2026-05-06,22.71,26.55,39.96,29.19,25.21,
SEYAIND,14.72,2026-05-06,3.95,12.37,39.92,-13.26,-38.64,-22.65
FLFL,1.62,2026-05-06,2.53,8.0,39.66,28.57,12.5,-14.29
UNIMECH,1028.0,2026-05-06,-0.33,0.4,39.61,7.55,5.28,13.82
SHYAMCENT,5.93,2026-05-06,4.04,5.33,39.53,-1.5,-9.19,-25.31
OPTIEMUS,447.95,2026-05-06,4.21,8.27,39.48,9.64,-20.98,-11.3
KECL,128.55,2026-05-06,1.93,0.37,39.47,48.99,11.79,6.26
HOLMARC,92.3,2026-05-05,-4.89,2.78,39.43,-6.77,-15.98,-30.88
KERNEX,1364.9,2026-05-06,0.61,1.93,39.4,14.29,8.85,91.96
VINYAS,1159.55,2026-05-05,-1.76,2.48,39.32,9.84,0.73,42.7
AMAGI,440.75,2026-05-06,2.54,16.79,39.17,17.05,,
SIMPLEXINF,235.8,2026-05-06,0.99,2.13,38.87,4.83,-22.22,-16.71
IFBAGRO,1104.1,2026-05-06,6.2,25.13,38.87,12.09,-16.45,134.96
BEACON,105.05,2026-05-05,4.53,6.22,38.86,20.4,41.96,28.74
MUTHOOTMF,214.49,2026-05-06,5.39,16.22,38.69,18.69,32.93,50.23
NIRAJISPAT,250.0,2026-05-06,0.81,3.31,38.47,-2.88,7.77,-6.42
SCHNEIDER,1282.5,2026-05-06,-1.78,8.5,38.46,66.8,46.4,127.39
BONLON,52.0,2026-05-06,-0.46,5.14,38.37,,,
WEL,108.26,2026-05-06,1.6,1.94,38.32,-25.37,-27.98,-30.62
NEPHROCARE,80.55,2026-05-05,-1.17,-6.66,38.28,-18.64,-37.78,-44.45
OFSS,9694.5,2026-05-06,-0.36,3.57,38.16,33.46,18.05,21.19
DMCC,288.8,2026-05-06,0.96,1.25,38.14,27.9,-1.84,1.86
CELLECOR,37.35,2026-05-05,-0.8,1.36,38.08,32.68,14.4,-17.37
PARACABLES,45.22,2026-05-06,12.38,12.29,38.03,17.64,7.69,-7.2
VINDHYATEL,1490.2,2026-05-06,1.37,12.14,37.97,19.75,10.01,16.09
SALSTEEL,57.01,2026-05-06,1.84,-1.35,37.94,25.32,39.46,189.24
ESABINDIA,7150.5,2026-05-06,0.18,17.77,37.85,26.17,50.89,56.15
KIRLPNU,1547.4,2026-05-06,-1.0,6.84,37.82,34.84,44.2,40.8
ATAM,77.36,2026-05-06,-2.1,10.94,37.72,3.6,-21.47,-17.41
VALIANTLAB,78.45,2026-05-06,2.56,3.37,37.66,33.28,-3.34,-20.72
DBEIL,85.14,2026-05-06,-1.62,0.56,37.48,-7.82,-41.61,-36.59
SERVOTECH,95.25,2026-05-06,-0.96,5.27,37.43,19.47,-16.18,-22.76
MCON,57.05,2026-05-05,1.78,17.63,37.3,5.45,-18.85,-58.33
VENUSPIPES,1399.4,2026-05-06,1.33,-2.24,37.25,16.74,11.09,14.95
ZIMLAB,93.93,2026-05-06,-0.24,9.06,37.22,31.04,32.63,10.91
SKIPPER,490.3,2026-05-06,-0.08,2.63,37.2,26.79,-5.27,11.09
DIACABS,177.13,2026-05-06,6.69,6.97,37.2,42.4,18.79,90.16
VIJIFIN,4.21,2026-05-06,9.92,7.67,37.13,79.91,41.75,83.84
RPTECH,500.85,2026-05-06,5.1,6.04,37.09,31.04,49.73,87.63
BANDHANBNK,208.88,2026-05-06,1.03,14.85,36.9,31.34,36.59,33.88
AGARWALFT,36.05,2026-05-05,-4.88,-7.56,36.81,16.29,-36.75,-24.97
NAGREEKCAP,29.42,2026-05-06,-2.06,-14.48,36.71,11.06,-10.6,8.12
STEELXIND,10.74,2026-05-06,7.62,7.83,36.64,34.42,15.86,35.95
QPOWER,1198.7,2026-05-06,-11.63,-14.3,36.64,46.36,28.31,247.65
GREENPLY,264.2,2026-05-06,-0.64,6.57,36.26,15.89,-9.68,-2.17
GRWRHITECH,5044.0,2026-05-06,18.08,24.91,36.18,18.45,50.95,71.3
MADHAVBAUG,260.0,2026-05-05,3.17,4.73,36.13,8.79,-4.94,98.47
TINNARUBR,840.25,2026-05-06,8.39,17.26,36.01,19.15,-9.64,-7.39
INDOWIND,10.77,2026-05-06,-1.37,-2.45,35.98,-0.65,-29.0,-41.88
TECHLABS,237.95,2026-05-05,4.99,11.92,35.93,12.08,-46.2,-56.18
FIVESTAR,484.65,2026-05-06,0.63,-5.21,35.78,7.58,-22.37,-27.78
E2E,3121.4,2026-05-06,10.25,2.41,35.7,24.95,2.41,21.55
OLIL,417.25,2026-05-05,-2.23,32.88,35.58,44.88,48.88,154.42
EPACKPEB,207.12,2026-05-06,1.38,2.42,35.56,-1.35,-36.53,
GOLDIAM,407.9,2026-05-06,2.15,5.52,35.54,12.34,15.42,13.95
PAISALO,48.94,2026-05-06,-1.31,3.36,35.53,36.25,33.39,52.09
CPPLUS,2460.5,2026-05-06,2.7,4.92,35.5,65.28,75.26,
SIS,391.5,2026-05-06,-2.25,14.42,35.44,14.78,17.7,24.33
NETWEB,4368.4,2026-05-06,11.22,11.45,35.42,40.05,32.34,179.36
CHEMBOND,191.92,2026-05-06,23.0,25.56,35.4,32.18,15.18,-62.1
SAHAJSOLAR,152.0,2026-05-05,-2.78,-3.25,35.35,6.48,-29.07,-38.41
SYNOPTICS,55.55,2026-05-05,-4.96,-11.4,35.32,8.5,-30.13,-39.06
AMBER,8661.5,2026-05-06,8.17,6.78,35.23,30.44,10.58,47.9
DELAPLEX,125.0,2026-05-05,10.52,10.77,35.21,15.1,-18.17,-30.56
SIMBHALS,9.76,2026-05-05,0.0,-4.97,35.18,9.29,-12.7,-28.5
RAYMONDREL,569.6,2026-05-06,21.74,30.48,35.18,23.62,-5.59,
RSWM,175.57,2026-05-06,2.52,8.98,35.14,9.12,15.51,23.15
NINSYS,527.8,2026-05-06,1.14,4.03,35.13,52.1,23.36,19.52
AEROFLEX,344.7,2026-05-06,14.01,16.89,35.1,85.67,91.27,113.04
ENSER,15.6,2026-05-05,0.97,0.0,35.06,22.35,-20.0,-15.68
AKSHOPTFBR,6.67,2026-05-06,9.88,7.23,35.02,26.57,-9.86,-25.97
TANLA,562.05,2026-05-06,6.67,-2.5,34.99,18.76,-6.27,20.85
ELECTHERM,801.25,2026-05-06,-0.53,-7.56,34.99,2.07,-21.33,-29.86
SAHYADRI,292.7,2026-05-06,8.41,16.01,34.97,12.26,13.01,10.77
