ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11935.75,2026-07-29,85460.93,84132.53,84550.71,82102.13,7538.88,8087.51
VIJIFIN,9.82,2026-07-29,3.92,14.45,71.38,163.98,319.66,176.62
KALYANKJIL,628.6,2026-07-29,11.34,10.28,66.36,52.42,70.63,4.31
DIACABS,337.45,2026-07-29,9.86,37.95,61.82,109.15,172.69,104.35
SHARDUL,45.98,2026-07-29,-9.72,-14.66,59.49,62.47,,
SANGINITA,65.39,2026-07-29,4.02,14.8,54.22,216.81,476.12,548.71
VELJAN,1830.0,2026-07-29,1.42,7.06,53.39,82.53,,
SCANSTL,59.38,2026-07-29,23.02,26.66,52.26,63.81,,
HUHTAMAKI,296.89,2026-07-29,-5.03,18.86,52.13,64.98,62.34,40.51
ACCORD,202.35,2026-07-28,0.0,0.0,51.86,340.37,633.15,789.45
CLSL,65.0,2026-07-28,1.4,8.15,51.16,49.08,25.36,12.75
GSPCROP,582.65,2026-07-29,4.68,18.93,50.44,39.17,,
NILKAMAL,1870.4,2026-07-29,5.36,26.69,50.19,43.6,36.44,5.05
KABRAEXTRU,390.15,2026-07-29,-3.62,10.95,50.17,56.6,93.05,39.44
CYIENTDLM,681.75,2026-07-29,2.51,14.38,47.8,72.62,86.65,51.43
DPABHUSHAN,1402.65,2026-07-29,-0.69,-2.21,47.46,30.22,15.07,-14.61
KCPSUGIND,32.56,2026-07-29,1.5,49.98,47.46,24.32,42.49,-1.77
PFOCUS,308.72,2026-07-29,7.29,8.66,46.67,-1.78,36.02,105.2
TATVA,1744.4,2026-07-29,-3.09,1.79,45.85,34.78,57.25,52.53
MBAPL,164.0,2026-07-29,0.03,12.68,45.84,56.54,100.32,92.77
UNIVASTU,131.44,2026-07-29,5.25,12.18,45.4,86.25,109.7,47.76
ECLERX,1951.8,2026-07-29,7.73,3.96,45.08,37.82,-16.64,4.91
TBZ,274.48,2026-07-29,-2.05,7.38,45.08,89.14,71.5,46.81
MARC,126.85,2026-07-28,9.78,17.67,44.48,44.15,159.67,
SUPREMEENG,2.01,2026-07-29,3.08,11.67,43.57,95.15,51.13,41.55
JUSTDIAL,753.7,2026-07-29,4.87,0.85,43.4,41.45,15.42,-11.36
AEROPLANE,182.53,2026-07-29,-3.56,-5.46,43.17,35.54,,
BLUESTONE,770.25,2026-07-29,-6.15,26.19,43.05,50.59,72.51,
KONSTELEC,62.7,2026-07-28,1.13,-0.08,42.99,41.38,45.64,-2.34
ASAHISONG,356.35,2026-07-29,4.86,31.54,42.87,45.37,61.79,-12.77
MPSLTD,2683.4,2026-07-29,-0.14,30.16,42.45,61.15,47.23,20.7
MAPMYINDIA,1163.1,2026-07-29,2.74,6.03,42.2,25.18,-10.98,-35.83
CHAVDA,125.1,2026-07-28,-1.15,4.91,40.56,19.31,14.25,3.82
UYFINCORP,19.66,2026-07-29,4.13,15.24,40.53,36.53,61.02,7.26
SEL,257.5,2026-07-28,-2.65,10.28,40.48,44.26,28.75,8.19
LODHA,1316.35,2026-07-29,9.81,10.77,40.1,44.23,38.36,5.95
SPECTRUM,2444.8,2026-07-29,10.97,26.54,39.42,112.83,93.88,50.08
NURECA,326.79,2026-07-29,3.51,15.69,39.18,22.73,17.0,37.68
KODYTECH,1404.9,2026-07-28,4.43,13.9,38.74,94.18,94.29,94.4
FILATEX,71.45,2026-07-29,-4.27,-1.41,38.12,56.45,58.64,23.82
WALPAR,34.85,2026-07-28,0.0,0.0,38.02,-5.81,-24.07,-27.4
APCOTEXIND,681.6,2026-07-29,15.82,23.46,37.29,71.64,97.43,65.63
MENONBE,219.58,2026-07-29,0.97,5.7,36.85,81.8,88.0,61.27
STALLION,244.34,2026-07-29,-4.37,12.55,36.59,57.33,25.48,100.44
SHALPAINTS,69.42,2026-07-29,-0.22,18.1,35.69,32.73,9.05,-15.49
SWARAJ,360.95,2026-07-28,1.85,0.29,35.29,24.51,39.34,78.69
SIKKO,5.11,2026-07-29,1.79,5.58,34.83,9.42,25.25,46.06
ROXHITECH,50.25,2026-07-28,10.32,26.73,34.72,36.73,42.96,15.38
ARIHANT,1144.9,2026-07-29,5.87,33.02,34.56,26.3,2787.52,2787.52
IKIO,204.7,2026-07-29,-1.58,-4.51,34.36,25.13,37.18,3.05
CNL,990.85,2026-07-29,-2.85,6.44,34.23,66.31,44.26,53.18
MORARJEE,11.83,2026-07-28,0.0,-4.6,33.98,67.09,72.95,51.47
GANECOS,1202.95,2026-07-29,-0.75,0.91,33.27,13.58,79.58,-18.82
KCK,17.45,2026-07-28,0.87,4.18,33.21,34.75,-23.3,-58.4
TFCILTD,100.57,2026-07-29,6.09,21.55,33.13,37.43,52.75,84.72
OPTIEMUS,624.8,2026-07-29,2.35,2.93,33.01,48.29,56.1,5.5
UNIVPHOTO,468.35,2026-07-29,-4.23,6.82,30.84,0.06,144.57,78.05
HEG,672.65,2026-07-29,3.09,13.82,30.79,2.74,18.59,29.22
JFLLIFE,11.8,2026-07-28,4.89,7.27,30.39,25.53,17.41,-25.79
IGCL,77.63,2026-07-29,3.27,10.05,30.34,21.39,12.07,-28.29
LXCHEM,200.51,2026-07-29,3.86,13.76,30.28,36.58,43.8,2.45
SHAREINDIA,174.81,2026-07-29,-7.21,-3.49,30.07,24.69,23.29,-1.44
CELLPOINT,19.5,2026-07-28,-2.74,27.87,30.0,16.07,16.07,7.73
ASHIKAG,486.0,2026-07-29,13.12,21.59,29.95,23.81,,
CAPTRUST,16.49,2026-07-29,7.22,17.95,29.94,21.7,13.18,-72.97
SHREEJISPG,624.15,2026-07-29,-1.12,1.35,29.8,55.59,103.52,
SSWL,297.78,2026-07-29,1.3,7.76,29.75,38.16,56.21,28.08
SATIPOLY,39.35,2026-07-28,4.93,-4.26,29.65,14.06,-4.02,-56.28
GANDHAR,232.18,2026-07-29,-5.41,1.69,29.59,65.26,55.88,41.17
CBAZAAR,6.35,2026-07-28,0.0,-1.55,29.59,28.28,73.97,29.59
PICCADIL,731.25,2026-07-29,-3.41,-2.71,29.47,19.64,28.27,19.85
MAJESAUT,430.1,2026-07-29,0.22,2.11,29.28,33.95,,
FAIRCHEMOR,829.9,2026-07-29,2.9,18.44,29.12,46.15,31.38,-5.26
GAUDIUMIVF,142.99,2026-07-29,-3.95,-3.4,29.05,23.6,,
ZSARACOM,12238.5,2026-07-29,-0.84,-5.01,28.83,25.95,,
COUNCODOS,6.2,2026-07-29,-1.9,-6.06,28.63,19.69,18.55,-9.09
KORE,180.0,2026-07-28,1.58,17.26,28.62,43.43,40.62,36.93
BLSE,298.81,2026-07-29,3.64,9.51,28.31,62.21,86.84,65.03
3IINFOLTD,22.11,2026-07-29,6.91,18.11,28.25,24.28,44.89,-8.18
CONSOFINVT,288.84,2026-07-29,1.35,2.05,28.1,27.26,66.51,46.6
KAPSTON,461.25,2026-07-29,0.23,6.71,28.04,33.08,15.07,91.22
MHLXMIRU,140.96,2026-07-29,0.22,2.87,28.01,-24.28,-27.71,-35.25
PERSISTENT,5483.3,2026-07-29,4.08,6.04,28.01,14.49,-9.35,6.68
M&MFIN,393.75,2026-07-29,8.47,22.07,27.65,25.74,7.58,59.8
SKYGOLD,653.5,2026-07-29,-2.7,-0.74,27.61,42.51,111.08,115.68
CLCIND,56.75,2026-07-28,0.0,5.0,27.56,128.74,-79.73,-79.73
SIGNORIA,135.0,2026-07-28,0.0,3.85,27.54,109.95,39.82,26.17
MASTER,441.0,2026-07-28,0.0,-5.16,27.44,28.66,35.98,14.37
ASHIKA,490.3,2026-07-28,14.12,22.67,27.15,24.35,,
COMSYN,207.92,2026-07-29,19.17,-0.68,27.08,35.01,25.68,55.32
AEGISVOPAK,295.41,2026-07-29,-2.66,5.12,27.0,51.93,34.67,22.22
OAL,398.45,2026-07-29,1.53,13.57,26.94,29.85,40.3,4.78
NAUKRI,1247.85,2026-07-29,4.48,5.05,26.84,26.22,-1.09,-10.84
ELGIRUBCO,58.05,2026-07-29,2.53,-0.82,26.77,7.6,42.11,4.22
PNGJL,670.15,2026-07-29,-2.74,13.57,26.68,0.22,20.87,14.35
ONDOOR,255.15,2026-07-28,0.61,11.91,26.66,65.68,119.11,39.43
ZENSARTECH,534.95,2026-07-29,3.79,1.63,26.43,5.13,-18.04,-31.99
SMVD,14.6,2026-07-28,0.0,0.0,26.41,26.96,56.99,33.94
SENCO,413.4,2026-07-29,-1.09,12.95,26.36,30.47,35.4,29.14
RPGLIFE,2850.2,2026-07-29,-2.66,-5.53,26.33,41.76,45.2,27.37
TAALTECH,3970.2,2026-07-29,-0.14,3.1,26.23,33.67,,
FERMENTA,451.65,2026-07-29,2.17,1.75,26.21,44.67,,
RULKA,109.5,2026-07-28,-1.4,-3.1,26.01,3.4,6.21,-19.49
SUMIT,51.9,2026-07-29,-0.29,4.09,26.0,-6.55,5.06,-40.22
GHCLTEXTIL,119.53,2026-07-29,2.91,4.69,25.94,33.66,53.96,31.31
JINDWORLD,38.16,2026-07-29,-3.22,20.95,25.86,45.76,53.44,-7.04
BNALTD,422.0,2026-07-29,-9.63,-19.92,25.86,0.24,,
TAC,489.35,2026-07-28,-5.0,1.3,25.8,-0.33,-24.7,-44.1
UNIHEALTH,721.8,2026-07-28,-8.2,0.67,25.53,47.2,159.41,327.1
TIRUPATIFL,72.67,2026-07-29,-3.51,3.87,25.34,60.81,118.36,82.54
