ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11793.25,2026-07-23,83126.89,83068.19,84077.37,80510.05,7605.49,7839.98
SHARDUL,56.43,2026-07-23,4.73,39.96,93.06,95.6,,
VIJIFIN,9.09,2026-07-23,5.94,16.54,83.27,137.96,265.06,108.01
ACCORD,202.35,2026-07-22,0.0,-0.07,75.65,360.41,633.15,789.45
TIRUPATIFL,77.48,2026-07-23,10.75,12.18,60.55,70.1,128.82,80.31
KALYANKJIL,585.6,2026-07-23,2.74,14.68,56.96,41.84,59.48,-4.0
GANDHAR,281.95,2026-07-23,23.49,36.79,55.9,101.85,73.73,68.71
HUHTAMAKI,297.38,2026-07-23,19.05,34.24,53.48,61.07,65.98,34.76
SANGINITA,60.43,2026-07-23,6.09,17.09,51.19,181.2,432.42,487.84
DPABHUSHAN,1350.15,2026-07-23,-5.87,16.25,47.79,18.89,-1.61,-19.79
SIGNORIA,135.0,2026-07-22,3.85,-9.85,47.54,114.29,47.86,25.0
KABRAEXTRU,351.05,2026-07-23,-0.17,11.21,45.95,40.55,66.82,17.23
MPSLTD,2642.8,2026-07-23,28.19,30.79,45.75,59.53,46.92,11.54
CBAZAAR,6.55,2026-07-22,1.55,5.65,45.56,32.32,72.37,37.89
VELJAN,1780.0,2026-07-23,4.13,5.19,45.47,77.35,,
SWARAJ,361.8,2026-07-22,0.53,5.59,45.16,24.44,48.89,83.42
WALPAR,34.85,2026-07-22,0.0,1.01,44.91,-8.29,-24.07,-28.66
BLUESTONE,747.0,2026-07-23,22.38,26.87,44.18,36.56,63.49,
AEROPLANE,189.37,2026-07-23,-1.92,5.32,43.88,37.83,,
TATVA,1700.8,2026-07-23,-0.75,22.24,42.7,29.72,47.05,70.69
EMAMIPAP,122.88,2026-07-23,29.92,38.94,42.39,62.41,57.26,25.04
CYIENTDLM,665.1,2026-07-23,11.58,26.53,41.6,74.32,84.88,41.44
SUPREMEENG,1.89,2026-07-23,5.0,14.55,41.04,75.0,35.0,26.0
SEL,258.25,2026-07-22,10.6,12.77,40.89,43.47,33.74,2.08
SHAREINDIA,193.49,2026-07-23,6.82,8.07,40.75,30.27,36.24,9.4
RAMCOSYS,789.9,2026-07-23,-1.7,-10.86,40.68,85.16,93.39,95.5
TBZ,266.67,2026-07-23,4.32,18.46,40.21,78.6,63.17,36.4
GOLDTECH,59.57,2026-07-23,9.14,-6.91,39.93,47.85,41.43,-16.79
CLSL,61.25,2026-07-22,1.91,30.32,39.2,33.15,27.6,11.67
AMIRCHAND,183.93,2026-07-22,-4.73,2.3,39.05,32.06,,
BNALTD,472.35,2026-07-23,-10.37,38.93,38.93,13.52,,
SETL,286.95,2026-07-23,-0.38,3.39,38.91,109.01,136.21,59.79
MARC,111.05,2026-07-22,3.01,20.38,38.04,30.65,128.5,
BAFNAPH,243.01,2026-07-23,6.12,16.44,37.61,77.35,97.39,172.49
COUNCODOS,6.52,2026-07-23,-1.21,2.19,37.55,27.1,26.11,-2.69
ZSARACOM,12918.5,2026-07-23,0.27,-1.9,37.43,31.81,,
GAUDIUMIVF,155.0,2026-07-23,4.72,19.21,37.05,23.54,,
UYFINCORP,19.25,2026-07-23,12.84,15.27,36.62,34.15,53.51,0.42
ECLERX,1889.4,2026-07-23,0.63,13.62,36.47,27.28,-12.61,2.66
BTTL,48.38,2026-07-23,-1.79,-15.12,35.67,38.43,,
OPTIEMUS,615.55,2026-07-23,1.41,6.15,35.6,50.78,60.49,5.1
DIACABS,273.93,2026-07-23,11.99,20.43,35.47,71.44,121.99,63.11
UNIVASTU,120.72,2026-07-23,3.03,15.53,34.93,75.49,83.69,32.2
FILATEX,72.0,2026-07-23,-0.65,11.84,34.81,69.17,68.46,23.87
PFOCUS,286.52,2026-07-23,0.85,6.31,34.4,-11.57,31.72,77.94
MBAPL,146.8,2026-07-23,0.86,10.5,33.35,42.44,79.95,73.12
SUMIT,53.21,2026-07-23,6.72,13.43,33.22,0.53,7.02,-42.24
CHAVDA,122.2,2026-07-22,2.47,16.99,32.83,15.88,6.77,-2.08
JUSTDIAL,724.4,2026-07-23,-3.07,7.03,32.65,33.09,12.37,-16.24
GANECOS,1194.75,2026-07-23,0.22,6.42,32.27,15.59,75.02,-18.78
SRIVASAVI,86.3,2026-07-22,0.64,2.92,31.66,41.71,84.8,27.29
SPECTRUM,2331.0,2026-07-23,20.65,16.23,31.61,103.79,96.83,56.92
STALLION,253.22,2026-07-23,16.64,20.65,31.21,58.72,28.28,115.45
ARENTERP,49.46,2026-07-23,42.37,34.04,31.05,18.41,14.76,1.98
KAPSTON,460.35,2026-07-23,6.5,11.28,31.02,36.14,12.24,89.97
UNIVPHOTO,475.85,2026-07-23,8.53,29.45,30.76,18.03,142.24,75.8
AEGISLOG,1368.9,2026-07-23,-1.08,5.82,30.36,95.26,111.28,82.65
STYL,400.15,2026-07-23,7.01,8.8,30.26,60.95,65.62,
SKYGOLD,649.2,2026-07-23,-1.39,4.17,30.1,57.71,115.32,100.34
SKMEGGPROD,322.0,2026-07-23,0.83,-10.78,30.07,87.55,79.34,122.49
M&MFIN,370.35,2026-07-23,14.82,11.32,30.02,27.48,5.0,46.1
NILKAMAL,1646.5,2026-07-23,11.52,21.95,29.98,25.71,20.57,-5.41
PICCADIL,736.75,2026-07-23,-1.98,2.48,29.92,17.93,22.25,21.32
FROG,203.4,2026-07-22,10.21,20.6,29.64,29.51,43.24,-18.62
TAC,504.7,2026-07-22,4.48,15.44,29.61,1.16,-23.12,-43.53
CONSOFINVT,288.35,2026-07-23,1.87,11.02,29.17,30.99,72.5,45.64
IKIO,206.3,2026-07-23,-3.76,0.73,29.15,44.2,38.09,-1.57
MENONBE,216.51,2026-07-23,4.22,21.66,28.66,80.4,79.11,74.39
KANORICHEM,160.12,2026-07-23,9.42,20.07,28.38,92.94,133.65,75.22
INVPRECQ,942.8,2026-07-23,13.27,17.54,28.35,49.44,,
THANGAMAYL,6871.0,2026-07-23,7.9,10.54,28.12,81.83,93.11,266.31
EVERESTIND,500.95,2026-07-23,2.38,-2.43,27.94,25.38,18.58,-10.39
INDNIPPON,1207.4,2026-07-23,-0.17,-2.32,27.9,54.39,73.47,53.82
NRL,105.67,2026-07-23,-4.02,0.35,27.7,87.36,105.46,37.57
RPGLIFE,2902.5,2026-07-23,-3.8,2.82,27.03,45.73,37.25,17.52
FAIRCHEMOR,772.9,2026-07-23,10.3,11.83,27.02,35.96,18.47,-16.78
ROXHITECH,41.0,2026-07-22,3.4,9.19,26.93,10.51,13.89,-7.66
AEGISVOPAK,294.82,2026-07-23,4.91,-2.8,26.75,52.77,46.62,6.02
AMAGI,655.35,2026-07-23,10.48,12.37,26.71,74.04,74.46,
SCANSTL,49.6,2026-07-23,5.8,-0.84,26.43,39.72,,
MAJESAUT,429.45,2026-07-23,1.96,20.04,26.42,35.9,,
SMVD,14.6,2026-07-22,0.0,4.66,26.41,26.96,56.99,21.67
GSPCROP,546.2,2026-07-23,11.49,26.45,26.32,31.71,,
LAXMIINDIA,129.37,2026-07-23,9.87,19.25,26.19,11.17,38.54,
SHREEJISPG,616.6,2026-07-23,0.12,8.04,25.98,68.98,92.6,
LODHA,1146.4,2026-07-23,-3.53,-4.36,25.87,33.85,27.34,-13.78
INDIAGLYCO,1173.3,2026-07-23,2.63,7.82,25.53,20.75,45.63,34.31
NURECA,296.76,2026-07-23,5.06,20.85,25.32,11.02,5.29,18.28
MASTER,440.0,2026-07-22,-5.38,4.94,25.27,34.84,42.7,9.61
FUSION,221.27,2026-07-23,-2.08,-6.69,25.17,21.51,25.19,22.63
MMFL,547.95,2026-07-23,2.67,6.11,24.95,11.11,46.12,54.22
KONSTELEC,59.95,2026-07-22,-4.46,2.13,24.9,28.24,41.22,-11.84
ASAHISONG,318.9,2026-07-23,17.72,12.31,24.47,35.59,35.39,-27.16
IGCL,74.84,2026-07-23,6.1,-0.77,24.34,20.79,14.35,-36.37
MAPMYINDIA,1081.85,2026-07-23,-1.38,-8.7,24.11,14.02,-17.13,-40.45
CEMPRO,1516.8,2026-07-23,-6.77,-4.22,24.07,129.04,143.29,89.52
PPAP,296.25,2026-07-23,2.69,-20.39,24.05,40.89,49.83,24.32
DSFCL,28.5,2026-07-23,11.72,21.59,23.81,17.82,,
MORARJEE,12.4,2026-07-22,0.0,21.21,23.75,66.89,72.22,66.44
UNIHEALTH,734.35,2026-07-22,2.42,-0.76,23.58,41.73,159.08,344.25
GSMFOILS,275.45,2026-07-22,-1.15,3.03,23.49,43.39,42.94,39.36
GCSL,521.05,2026-07-23,0.32,2.03,23.39,53.66,73.08,
GHCLTEXTIL,114.98,2026-07-23,0.71,4.75,23.34,33.75,63.73,24.81
RUBYMILLS,416.0,2026-07-23,5.87,9.16,23.31,78.88,117.54,74.65
SSWL,286.73,2026-07-23,3.76,13.22,23.25,35.31,59.67,16.97
ITDC,747.6,2026-07-23,-3.4,6.13,23.21,23.06,49.21,24.46
PREMIERPOL,78.65,2026-07-23,6.3,19.89,23.18,43.97,70.72,48.58
VINSYS,515.0,2026-07-22,1.81,2.39,23.0,62.1,44.16,46.31
PANSARI,357.6,2026-07-23,0.28,-0.35,22.8,19.24,21.51,41.6
SUMICHEM,531.05,2026-07-23,-1.78,0.08,22.76,18.93,27.09,-9.33
SUVEN,317.0,2026-07-23,-6.35,-11.83,22.73,52.65,136.44,11.14
UJJIVANSFB,68.78,2026-07-23,4.83,2.86,22.67,17.55,9.07,46.28
ATHERENERG,1233.2,2026-07-23,-4.9,4.1,22.49,37.26,98.52,267.63
TCL,120.0,2026-07-22,-4.0,3.67,22.45,21.21,35.06,10.09
RULKA,110.0,2026-07-22,-2.65,-6.7,22.09,4.31,8.0,-17.91
PAISALO,72.49,2026-07-23,1.51,0.26,22.0,62.46,122.02,124.45
SSFL,268.0,2026-07-22,-2.63,2.88,21.9,144.64,160.83,45.59
SERVICE,61.1,2026-07-22,-3.17,6.26,21.83,12.11,50.12,7.19
UNICHEMLAB,531.05,2026-07-23,-10.84,-11.04,21.79,37.79,43.2,-16.8
HSCL,777.65,2026-07-23,1.01,17.27,21.65,45.23,74.28,51.25
BUILDPRO,1245.0,2026-07-23,1.52,-4.11,21.51,8.66,87.64,
VERTEXPLUS,48.3,2026-07-22,0.0,0.0,21.51,-48.31,-49.69,-64.12
CLCIND,54.05,2026-07-22,0.0,4.99,21.49,117.86,-80.7,-80.7
AILIMITED,43.7,2026-07-22,9.94,11.62,21.39,15.92,50.69,-26.68
CELLPOINT,18.45,2026-07-22,20.98,16.77,21.38,7.89,17.89,-0.54
SCPL,583.35,2026-07-23,20.7,17.71,21.29,83.5,93.32,94.29
KISSHT,345.95,2026-07-23,9.24,6.5,21.26,,,
RAIN,223.44,2026-07-23,5.39,4.7,21.23,69.07,66.03,44.6
PRAVEG,295.48,2026-07-23,7.27,24.07,21.22,11.38,,
KCK,16.15,2026-07-22,-3.58,0.94,20.97,25.68,-24.88,-60.9
FEDDERSHOL,47.87,2026-07-23,-1.01,8.28,20.37,36.38,,
TARSONS,316.55,2026-07-23,12.51,0.21,20.33,49.89,58.96,-17.24
KAMDHENU,34.97,2026-07-23,3.89,9.11,20.25,56.54,65.89,18.56
CLEDUCATE,60.12,2026-07-23,3.66,3.66,20.24,23.96,-16.53,-36.1
ADOR,1462.7,2026-07-23,0.51,11.61,20.14,45.23,48.44,37.8
MUTHOOTMF,241.35,2026-07-23,-4.71,-2.01,20.06,27.7,34.71,37.69
GNA,500.75,2026-07-23,-1.43,-5.38,20.01,14.18,47.19,48.53
CAPTRUST,15.42,2026-07-23,10.3,21.9,20.0,16.38,-9.13,-77.84
LOTUSDEV,173.57,2026-07-23,23.11,20.15,19.96,22.2,13.82,
UTLSOLAR,375.95,2026-07-23,-0.17,-6.27,19.92,31.57,82.57,
AVADHSUGAR,534.7,2026-07-23,0.62,1.05,19.84,11.46,67.23,15.7
PNGJL,650.6,2026-07-23,10.25,8.73,19.63,-3.11,16.69,8.98
SIKKO,4.72,2026-07-23,-2.48,17.12,19.49,0.85,14.29,21.32
MODIS,402.25,2026-07-23,9.59,15.32,19.4,8.38,29.82,
