ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11860.4,2026-08-24,84195.67,82897.9,85472.88,83837.72,7714.21,7971.05
VCL,2.23,2026-08-24,25.99,59.29,125.25,62.77,0.9,127.55
VIVO,157.0,2026-08-21,2.85,31.11,102.97,82.66,106.58,133.63
GATECH,0.93,2026-08-24,19.23,36.76,93.75,82.35,78.85,63.16
PVP,48.59,2026-08-24,31.29,40.15,77.92,88.19,73.23,132.93
MOREPENLAB,95.22,2026-08-24,6.01,20.29,76.99,121.91,104.91,95.04
ROLLT,3.82,2026-08-24,20.5,26.91,76.04,85.44,210.57,159.86
IMPEXFERRO,3.99,2026-08-24,9.62,20.18,66.95,126.7,133.33,99.5
ALLCARGO,13.33,2026-08-24,32.5,36.72,65.38,55.0,53.39,-60.46
CTE,52.0,2026-08-24,27.54,37.75,65.08,63.06,69.11,21.55
GULFPETRO,70.52,2026-08-24,15.46,19.47,64.25,117.85,119.94,64.7
DOLPHIN,616.45,2026-08-24,6.86,47.65,63.54,51.28,40.36,40.12
VALIANTLAB,100.52,2026-08-24,16.17,48.24,63.45,30.75,69.4,14.24
RBA,106.45,2026-08-24,6.89,17.98,63.37,57.24,67.37,32.78
KABRAEXTRU,611.1,2026-08-24,17.41,19.65,62.18,168.44,129.19,146.81
COMSYN,289.17,2026-08-24,2.66,7.49,61.98,88.74,51.73,110.47
KOTARISUG,39.16,2026-08-24,48.95,48.28,60.16,51.9,59.19,31.41
KOHINOOR,36.47,2026-08-24,31.28,57.4,59.12,49.28,48.19,4.41
AVADHSUGAR,832.2,2026-08-24,14.75,31.03,58.41,80.34,161.81,91.51
ALPHAGEO,319.62,2026-08-24,-5.54,30.62,56.18,44.99,57.77,35.28
SHEKHAWATI,18.32,2026-08-24,-0.33,33.04,55.52,29.65,46.33,-14.63
MAHASTEEL,1175.7,2026-08-24,6.97,15.11,55.24,39.4,55.97,241.92
SIGIND,68.55,2026-08-24,-3.65,-2.92,53.8,35.85,52.2,23.6
PRABHA,214.0,2026-08-24,30.98,35.82,53.01,31.2,16.87,-16.65
KENNAMET,4232.0,2026-08-24,19.15,26.61,52.07,46.01,73.22,73.22
KWIL,48.63,2026-08-24,25.37,40.75,51.97,84.34,85.54,
RATNAVEER,271.32,2026-08-24,10.8,30.51,51.91,48.68,69.73,83.6
WELCORP,2409.2,2026-08-24,28.01,30.33,50.87,89.21,211.33,171.72
MARINE,382.9,2026-08-24,4.3,7.81,50.27,64.27,102.38,123.33
VIJIFIN,13.92,2026-08-24,10.21,21.36,50.16,254.2,535.62,283.47
TFCILTD,129.56,2026-08-24,7.72,13.03,49.24,76.98,66.93,110.71
UCL,260.0,2026-08-21,0.0,15.32,47.77,69.93,274.1,420.0
TPHQ,0.59,2026-08-24,1.72,43.9,47.5,13.46,3.51,-16.9
UGARSUGAR,58.01,2026-08-24,11.17,24.78,46.4,38.16,63.44,38.49
UTTAMSUGAR,334.05,2026-08-24,18.04,29.12,46.22,36.24,72.3,28.18
MACPOWER,1963.4,2026-08-24,10.22,7.62,46.03,74.66,114.51,138.51
TOTAL,72.94,2026-08-24,12.09,8.88,45.94,34.72,11.36,-1.43
BALUFORGE,632.2,2026-08-24,23.15,37.08,45.8,32.88,37.45,-0.21
SUBEXLTD,18.25,2026-08-24,29.34,31.39,45.07,65.16,87.95,38.57
AVONMORE,13.58,2026-08-24,4.38,22.45,44.62,24.02,-10.3,-33.0
INDSWFTLAB,327.27,2026-08-24,4.55,37.95,43.86,148.33,130.05,234.02
MOLDTECH,193.62,2026-08-24,7.81,0.8,43.76,59.56,46.76,22.83
MODISONLTD,396.8,2026-08-24,11.43,35.5,43.61,129.85,188.47,154.47
UEL,172.17,2026-08-24,-22.61,-36.39,43.5,19.24,-12.53,48.27
SABAR,6.95,2026-08-21,0.0,1.46,43.3,29.91,41.84,57.95
GICL,23.89,2026-08-24,2.18,15.19,42.88,-41.4,-52.22,-79.83
AARTISURF,544.35,2026-08-24,-12.99,4.68,42.65,42.31,35.71,15.02
ABMINTLLTD,58.37,2026-08-24,3.86,33.26,42.3,32.09,36.28,26.7
DEEPINDS,678.05,2026-08-24,-0.01,5.04,41.92,45.16,89.86,23.49
MAXESTATES,549.15,2026-08-24,15.77,30.3,41.84,28.02,37.24,19.54
EMIL,183.48,2026-08-24,-4.65,1.5,41.53,52.08,83.26,39.62
STYLEBAAZA,396.8,2026-08-24,3.47,17.87,41.51,15.47,21.36,25.99
SHILPAMED,855.8,2026-08-24,5.75,5.97,41.17,74.56,166.98,101.16
REDINGTON,365.1,2026-08-24,9.71,3.37,40.94,68.79,55.5,53.36
YASHO,4308.5,2026-08-24,-1.23,2.55,40.27,112.81,196.25,153.49
TDPOWERSYS,780.1,2026-08-24,0.74,26.19,40.24,20.6,75.83,201.89
BAJAJHIND,24.23,2026-08-24,35.14,33.87,40.14,30.76,58.99,14.62
MMP,394.1,2026-08-24,12.6,14.68,39.9,37.16,64.65,41.34
ESCONET,184.8,2026-08-21,-3.75,11.76,39.63,36.94,27.4,-1.86
NEPHROCARE,89.5,2026-08-21,7.77,12.51,39.3,10.7,19.1,-38.32
SAPPHIRE,249.3,2026-08-24,6.23,13.0,39.18,38.1,15.9,-23.76
BIRLACABLE,271.0,2026-08-24,-2.92,1.53,38.22,70.94,99.46,69.09
MAHAPEXLTD,59.98,2026-08-24,10.89,25.3,37.79,25.77,-34.96,-42.33
SUDEEPPHRM,1131.15,2026-08-24,2.69,7.39,37.08,68.29,75.9,
CAPTRUST,20.08,2026-08-24,-6.04,-0.99,37.06,37.44,53.63,-59.43
MAWANASUG,150.81,2026-08-24,21.56,31.87,36.96,52.91,100.42,75.13
PAUSHAKLTD,768.6,2026-08-24,4.69,10.56,36.65,69.59,60.19,
AKSHOPTFBR,7.87,2026-08-24,12.75,21.83,36.4,30.08,66.38,0.51
VMARCIND,393.15,2026-08-21,9.15,6.39,36.23,-64.62,-45.73,-17.94
MANINDS,718.1,2026-08-24,13.92,30.68,36.17,25.72,68.02,77.64
SALSTEEL,77.06,2026-08-24,7.22,30.59,35.88,32.16,65.72,332.44
PCCL,350.1,2026-08-21,13.5,14.84,35.7,22.84,71.37,93.64
HAPPYFORGE,2191.0,2026-08-24,-0.32,13.76,35.62,59.34,65.19,131.58
AMBALALSA,43.91,2026-08-24,-3.92,-9.03,35.57,33.63,,
MHLXMIRU,189.18,2026-08-24,1.56,22.03,35.54,8.97,-1.61,-14.48
SMLMAH,5204.0,2026-08-24,-2.2,-0.44,35.37,35.42,3.78,15.34
RANASUG,15.92,2026-08-24,23.41,19.79,35.14,24.76,46.32,9.19
ARIES,459.05,2026-08-24,5.61,33.14,34.6,29.86,35.03,7.29
AKSHARCHEM,318.38,2026-08-24,5.05,14.27,34.58,60.24,46.19,13.57
DURLAX,63.85,2026-08-21,-0.39,14.63,34.56,11.43,47.63,54.23
ARCHIDPLY,111.51,2026-08-24,16.27,17.01,34.45,42.85,34.56,11.08
LUMAXTECH,1964.3,2026-08-24,-4.13,13.01,34.44,21.28,17.81,72.53
SUPREMEENG,2.58,2026-08-24,8.86,10.73,34.37,163.27,189.89,115.0
CUPID,286.41,2026-08-24,7.14,9.02,34.19,138.06,243.5,732.88
CALSOFT,29.21,2026-08-24,13.09,34.36,34.11,40.3,113.99,68.94
PRESSTONIC,34.8,2026-08-21,18.97,7.74,34.1,1.46,-30.19,-59.32
TIIL,3441.3,2026-08-24,11.11,28.63,34.09,33.09,45.79,25.55
KAMATHOTEL,225.94,2026-08-24,16.08,35.08,33.61,38.89,21.09,-26.12
RUDRA,21.66,2026-08-24,-8.99,20.47,33.54,11.36,22.58,
PONNIERODE,421.85,2026-08-24,20.27,26.0,33.5,40.91,62.38,48.06
DCI,384.0,2026-08-24,0.43,9.25,33.4,30.1,47.15,63.98
PNGSREVA,541.05,2026-08-24,-6.14,4.91,33.28,32.72,,
DCMSRIND,53.06,2026-08-24,16.03,19.67,33.12,29.53,53.25,-66.76
KRONOX,205.36,2026-08-24,35.53,22.45,33.01,50.03,75.58,21.09
UNIVASTU,164.47,2026-08-24,-2.51,24.4,32.98,131.42,160.77,79.03
DALMIASUG,480.75,2026-08-24,4.6,14.75,32.82,41.18,71.03,28.47
DEVYANI,149.12,2026-08-24,3.81,11.65,32.79,30.35,15.17,-12.93
VR,136.6,2026-08-21,-4.97,-10.04,32.75,6.72,-5.99,-21.49
MANYAVAR,533.95,2026-08-24,-1.46,1.72,32.72,28.54,31.11,-30.48
UNIVCABLES,1631.7,2026-08-24,-5.39,-3.64,32.63,61.82,141.87,129.79
VIPULLTD,16.07,2026-08-24,10.22,28.77,32.59,80.76,38.89,65.84
SBCL,1001.5,2026-08-24,-2.25,-9.37,32.53,47.72,109.5,89.68
RAJSREESUG,39.68,2026-08-24,15.05,26.49,32.4,10.53,52.15,3.01
QMSMEDI,146.2,2026-08-24,5.84,30.9,32.19,74.57,66.89,74.54
MARKSANS,323.9,2026-08-24,-2.01,19.65,31.87,53.31,86.59,80.48
YUKEN,933.1,2026-08-24,13.52,15.99,31.75,40.71,26.24,-7.77
NDL,3.04,2026-08-24,30.47,31.03,31.6,16.03,9.75,-10.85
NETWEB,5454.5,2026-08-24,4.64,11.25,31.33,41.72,53.17,135.01
ASIANENE,466.9,2026-08-24,9.79,15.94,31.26,26.14,50.69,38.14
SYNCOMF,17.18,2026-08-24,12.88,19.8,31.25,19.8,34.01,-0.81
PANACHE,548.55,2026-08-24,1.46,13.94,31.11,59.39,58.79,119.03
TI,578.6,2026-08-24,-0.34,14.98,30.96,32.9,30.1,18.52
VISHWARAJ,6.79,2026-08-24,26.44,25.74,30.83,26.21,21.68,-23.88
SHANTIGEAR,549.0,2026-08-24,39.57,37.47,30.71,25.15,22.37,-2.66
REMUS,961.65,2026-08-21,5.99,15.2,30.33,19.47,36.32,2.02
URBANCO,168.84,2026-08-24,16.76,21.21,30.12,40.66,54.6,
KAYA,367.35,2026-08-24,9.12,32.64,29.98,51.33,16.01,-15.66
ROLEXRINGS,181.19,2026-08-24,0.96,16.7,29.76,26.32,30.47,30.76
SAKHTISUG,22.4,2026-08-24,27.06,27.42,29.63,27.2,43.59,0.99
SUNDRMFAST,1219.25,2026-08-24,0.37,8.74,29.62,43.1,32.74,23.3
SLONE,153.7,2026-08-21,7.26,9.01,29.49,-14.61,-14.33,-47.79
CORDELIA,1043.6,2026-08-24,26.77,24.07,29.41,,,
UFLEX,619.2,2026-08-24,5.66,25.74,29.4,50.59,36.2,14.36
FINCABLES,1291.6,2026-08-24,-2.21,22.07,29.3,25.25,59.0,53.48
INDORAMA,62.61,2026-08-24,14.34,10.99,29.28,74.06,73.34,16.12
ROXHITECH,53.75,2026-08-21,-4.78,11.98,29.21,60.45,49.31,9.92
DIVGIITTS,1221.05,2026-08-24,-4.94,15.61,29.13,71.86,62.35,82.84
CLSL,80.0,2026-08-21,9.36,8.84,29.03,92.77,64.78,33.33
A2ZINFRA,16.07,2026-08-24,10.9,-3.19,28.97,3.48,0.94,-13.42
TRANSPEK,1372.0,2026-08-24,20.5,11.31,28.84,15.72,,
JAYSREETEA,103.7,2026-08-24,17.41,20.86,28.53,23.17,26.82,3.05
SIL,20.15,2026-08-24,-0.69,7.47,28.5,27.54,25.11,11.71
ALBERTDAVD,888.7,2026-08-24,10.25,10.53,28.19,26.83,26.0,10.48
FINKURVE,79.63,2026-08-24,9.19,31.73,28.13,16.47,-2.63,
PALREDTEC,58.29,2026-08-24,9.79,22.59,28.08,31.88,56.9,7.63
SHANTIGOLD,270.52,2026-08-24,1.38,18.7,28.03,18.05,25.56,9.87
SOLARA,629.1,2026-08-24,23.57,22.35,27.88,14.78,32.96,-0.4
SURAKSHA,323.1,2026-08-24,4.75,21.69,27.73,3.16,14.47,2.82
RPEL,1662.4,2026-08-24,16.24,26.53,27.56,75.35,132.41,179.47
WESTLIFE,584.6,2026-08-24,0.86,-0.26,27.41,24.11,18.7,-16.45
SIGMA,48.48,2026-08-24,7.38,2.6,27.34,22.42,27.75,21.67
UNITEDPOLY,38.39,2026-08-24,13.51,27.29,27.25,9.97,80.07,10.83
DHAMPURSUG,180.79,2026-08-24,5.81,13.4,27.21,26.02,61.1,40.69
DWARKESH,54.94,2026-08-24,22.25,29.94,27.19,23.79,56.62,34.78
