ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11861.05,2026-08-20,84200.28,82902.45,83605.36,84380.41,7657.9,7961.06
VIVO,149.9,2026-08-19,-1.8,25.18,93.79,91.44,97.24,123.07
VCL,2.03,2026-08-20,14.69,45.0,84.55,41.96,-2.4,100.99
GULFPETRO,67.53,2026-08-20,10.56,14.41,83.53,106.53,106.22,64.07
GATECH,0.87,2026-08-20,11.54,27.94,81.25,67.31,74.0,64.15
IMPEXFERRO,3.85,2026-08-20,5.77,15.96,68.86,117.51,118.75,95.43
ALPHAGEO,328.66,2026-08-20,-2.87,34.32,66.42,46.18,58.6,40.93
MOREPENLAB,96.47,2026-08-20,7.4,21.87,65.67,126.88,145.91,94.7
DOLPHIN,621.6,2026-08-20,7.76,48.89,64.88,50.75,42.11,41.76
TPHQ,0.68,2026-08-20,17.24,65.85,61.9,33.33,15.25,-5.56
TFCILTD,132.76,2026-08-20,10.38,15.83,61.29,81.25,82.91,113.83
ROLLT,3.47,2026-08-20,9.46,15.28,59.91,68.45,191.6,134.46
DIACABS,353.9,2026-08-20,-1.67,-1.83,59.14,81.39,161.57,133.4
SIGIND,73.29,2026-08-20,3.01,3.8,58.53,51.11,52.59,34.26
RBA,105.21,2026-08-20,5.64,16.6,57.62,53.75,64.83,28.6
BIRLACABLE,283.17,2026-08-20,1.44,6.09,56.09,83.81,104.66,79.35
VIJIFIN,13.39,2026-08-20,6.02,16.74,56.06,254.23,505.88,253.3
KCPSUGIND,33.63,2026-08-20,8.07,12.4,55.48,39.08,49.6,3.03
AMBALALSA,47.74,2026-08-20,4.46,-1.1,54.55,45.37,,
E2E,623.85,2026-08-20,-9.08,3.49,54.06,87.26,116.72,170.57
KAYA,374.1,2026-08-20,11.12,35.08,54.06,50.6,13.29,-13.12
CTE,47.18,2026-08-20,15.72,24.98,53.18,49.64,42.88,12.25
COMSYN,289.77,2026-08-20,2.87,7.71,53.1,86.6,51.35,110.52
AVADHSUGAR,814.7,2026-08-20,12.33,28.28,52.59,75.02,156.14,83.51
CAPTRUST,20.24,2026-08-20,-5.29,-0.2,51.84,51.16,53.22,-58.7
UEL,190.76,2026-08-20,-14.26,-29.52,51.76,32.39,6.55,64.28
SALSTEEL,79.13,2026-08-20,10.1,34.1,51.68,31.14,72.89,381.33
MOLDTECH,189.07,2026-08-20,5.27,-1.57,51.45,56.58,40.93,20.45
PVP,43.15,2026-08-20,16.59,24.46,51.03,66.03,43.07,103.73
KABRAEXTRU,529.1,2026-08-20,1.65,3.59,50.46,134.08,111.29,109.88
MARINE,373.25,2026-08-20,1.68,5.1,49.45,66.15,94.89,114.17
RATNAVEER,269.24,2026-08-20,9.95,29.51,49.37,47.2,63.82,80.99
EMIL,191.06,2026-08-20,-0.71,5.69,48.37,65.16,89.22,51.79
SABAR,6.95,2026-08-19,0.0,1.46,47.87,41.84,39.0,73.75
