ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
KOVAI,5574.7,2026-04-21,116.35,116.35,116.35,116.35,116.35,116.35
IBULLSLTD,17.47,2026-04-21,2.83,27.99,75.75,45.46,,
NINSYS,497.95,2026-04-21,6.86,23.59,71.59,48.42,13.08,8.21
DISHTV,3.69,2026-04-21,-4.9,19.81,64.73,10.15,-18.18,-32.42
KECL,136.93,2026-04-21,-4.72,18.7,64.28,71.81,12.77,-0.53
STLNETWORK,30.56,2026-04-21,1.26,40.05,63.86,58.1,9.89,
HILTON,24.9,2026-04-21,-0.88,3.32,59.21,-15.51,-47.03,-62.5
INDOTECH,2041.7,2026-04-21,6.45,42.7,57.28,58.95,18.11,-15.19
SUVEN,210.5,2026-04-21,0.15,10.56,57.05,55.86,6.59,65.58
SADHNANIQ,2.29,2026-04-21,0.44,25.82,56.85,-61.51,-76.05,-90.02
LUXIND,1462.55,2026-04-21,-1.84,8.72,55.41,66.07,12.89,0.5
RPSGVENT,937.6,2026-04-21,-1.51,-3.95,55.23,41.54,12.95,7.87
GALLANTT,862.45,2026-04-21,-0.76,27.05,55.13,58.58,44.8,82.73
NGIL,37.38,2026-04-21,1.69,21.17,54.85,37.68,24.56,12.79
AEQUS,190.36,2026-04-21,-2.17,25.83,54.69,40.58,,
KRITINUT,97.74,2026-04-21,-0.3,43.78,53.87,40.69,9.46,-6.99
CONFIPET,55.74,2026-04-21,0.25,2.07,53.64,74.73,32.78,-1.22
DEEDEV,407.9,2026-04-21,4.99,11.33,52.51,115.65,51.97,69.9
OLAELEC,37.47,2026-04-21,-4.46,-2.09,51.95,13.93,-29.74,-29.14
VAISHALI,9.07,2026-04-21,17.03,39.75,51.67,2.6,-12.03,-27.03
QPOWER,1265.35,2026-04-21,-0.93,27.39,51.62,91.84,26.69,252.18
MANAKSTEEL,79.21,2026-04-21,18.47,43.65,51.37,35.87,36.38,57.95
SALSTEEL,55.05,2026-04-21,-0.52,11.35,50.16,40.04,62.15,181.73
PRUDMOULI,17.96,2026-04-21,4.0,8.19,48.43,-9.57,-34.52,-58.76
STLTECH,278.47,2026-04-21,2.52,14.7,47.68,200.72,138.52,219.13
KAKATCEM,148.36,2026-04-21,7.44,40.04,47.62,31.22,2.79,-2.31
BHAGYANGR,214.72,2026-04-21,-0.03,16.01,47.24,31.06,112.47,187.25
ITDC,627.95,2026-04-21,3.26,-0.74,47.16,20.53,1.3,5.28
STERTOOLS,261.19,2026-04-21,4.68,14.69,47.11,10.56,-17.72,-20.65
NOVARTIND,988.9,2026-04-21,47.1,47.1,47.1,47.1,47.1,47.1
LAXMIINDIA,121.4,2026-04-21,-0.59,10.4,47.06,24.68,-19.53,
WEWIN,61.56,2026-04-21,10.68,18.29,45.02,43.4,1.23,48.66
LLOYDSENT,65.83,2026-04-21,-0.08,13.48,45.0,20.63,-6.4,24.65
TOKYOPLAST,101.3,2026-04-21,-6.67,39.51,44.84,-0.24,-19.72,-19.84
JNKINDIA,343.78,2026-04-21,2.11,19.12,44.73,68.7,15.91,-9.59
APOLLO,286.93,2026-04-21,-0.82,23.43,44.45,28.99,-3.81,138.47
OILCOUNTUB,59.69,2026-04-21,-6.1,28.89,44.18,33.56,-14.91,-21.92
FIVESTAR,505.4,2026-04-21,7.43,20.13,44.13,-2.27,-5.7,-37.7
MTARTECH,5071.1,2026-04-21,2.61,15.32,43.85,108.06,137.01,257.25
SEPC,7.42,2026-04-21,0.54,4.65,43.8,-8.62,-34.74,-52.71
SGFIN,541.4,2026-04-21,8.99,15.75,43.76,49.52,35.89,
BLUSPRING,65.65,2026-04-21,1.42,-2.31,43.75,2.13,-18.5,
ARROWGREEN,543.65,2026-04-21,-0.09,-4.41,43.65,22.66,-3.63,-20.77
RUDRA,23.13,2026-04-21,1.18,26.67,43.4,4.28,,
STYLEBAAZA,347.9,2026-04-21,2.63,18.6,43.26,11.74,4.15,3.07
MANINDS,531.75,2026-04-21,-0.75,13.48,43.17,64.3,30.51,80.93
SHYAMTEL,12.84,2026-04-21,20.0,37.03,43.14,17.05,0.31,-4.11
AMANTA,137.06,2026-04-21,1.53,20.94,42.9,31.49,7.9,
PEARLPOLY,22.51,2026-04-21,0.72,37.09,42.83,10.89,-22.43,-24.87
STALLION,162.44,2026-04-21,4.72,15.36,41.63,-16.56,-54.28,125.27
GOCLCORP,334.15,2026-04-21,-1.01,20.94,41.41,32.08,-5.75,17.77
EIEL,208.88,2026-04-21,1.28,4.88,41.27,24.49,-14.89,-5.06
OMNI,344.6,2026-04-21,0.22,-2.92,41.24,,,
ANGELONE,324.05,2026-04-21,1.53,15.54,41.11,28.92,31.83,34.84
VENUSPIPES,1336.6,2026-04-21,1.92,8.46,40.77,32.47,2.23,2.5
VINYLINDIA,271.68,2026-04-21,-0.55,22.43,40.68,28.69,-2.97,-4.49
ELGIRUBCO,53.38,2026-04-21,-4.18,30.8,39.99,32.03,-13.01,-15.09
LOKESHMACH,277.27,2026-04-21,-0.63,7.42,39.8,70.2,41.6,64.15
MITCON,74.34,2026-04-21,-0.67,9.71,39.55,33.42,-2.44,1.52
NAGREEKEXP,29.78,2026-04-21,10.46,27.1,39.55,18.41,2.83,8.29
DEEPAKFERT,1266.35,2026-04-21,3.03,18.17,39.38,10.08,-12.05,-1.94
PROZONER,62.37,2026-04-21,-1.62,7.46,39.22,15.99,4.86,85.02
VIDYAWIRES,75.4,2026-04-21,2.38,13.64,39.14,68.04,,
GOLDIAM,411.5,2026-04-21,1.04,21.62,38.97,41.68,15.37,5.64
KSHINTL,601.85,2026-04-21,6.85,15.11,38.61,72.18,,
RPTECH,474.35,2026-04-21,0.0,11.97,38.56,34.68,40.86,54.02
EPIGRAL,1171.0,2026-04-21,0.31,3.78,38.47,8.06,-31.3,-38.16
SIMPLEXINF,228.7,2026-04-21,5.58,7.98,38.4,6.62,-17.05,-29.03
ABDL,565.15,2026-04-21,-1.44,13.05,38.36,29.55,-6.38,75.18
ORIENTALTL,7.04,2026-04-21,0.57,0.86,38.31,-6.51,-29.25,-23.14
BHAGCHEM,249.53,2026-04-21,5.62,16.25,38.3,20.59,-0.9,-10.5
SPLIL,35.78,2026-04-21,1.71,24.24,38.25,30.63,-5.04,1.07
CUPID,109.92,2026-04-21,4.27,18.9,38.09,45.94,119.23,652.36
SHADOWFAX,154.47,2026-04-21,5.71,11.65,37.78,,,
MEIL,318.62,2026-04-21,0.66,25.95,37.66,-0.68,-34.31,
HFCL,97.84,2026-04-21,4.87,13.77,37.49,57.76,26.72,14.08
SEJALLTD,662.3,2026-04-21,1.71,2.1,37.48,-4.35,-22.37,59.19
GEEKAYWIRE,28.78,2026-04-21,0.17,8.93,37.31,3.49,-17.11,-27.73
BIRLAMONEY,153.67,2026-04-21,1.9,15.21,37.27,27.08,-6.04,-5.25
MGEL,14.4,2026-04-21,1.48,14.65,37.27,16.32,-7.1,-0.29
63MOONS,727.95,2026-04-21,3.93,28.0,36.97,15.69,-9.44,-0.84
UNIDT,215.82,2026-04-21,3.1,6.71,36.96,17.0,11.08,-3.2
WELCORP,1100.6,2026-04-21,2.22,9.46,36.92,46.68,29.45,40.65
BLUECOAST,27.35,2026-04-21,6.34,11.09,36.68,-0.36,-46.17,-10.97
