ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11950.75,2026-06-29,84238.39,84297.95,84238.39,85814.81,7639.62,7829.11
ACCORD,133.25,2026-06-25,15.67,47.4,139.44,402.83,381.92,474.35
SIGNORIA,105.85,2026-06-25,15.68,45.8,85.7,89.36,11.54,-13.87
GTECJAINX,30.8,2026-06-29,21.45,3.74,84.54,58.6,28.01,32.47
SETL,233.43,2026-06-29,15.37,38.17,74.99,112.13,60.91,36.47
GRANDOAK,43.67,2026-06-29,-17.77,20.6,74.54,,,
RAMCOSYS,793.2,2026-06-29,41.99,44.7,74.31,115.54,36.1,92.22
SSFL,254.4,2026-06-25,15.72,27.97,71.78,109.99,92.0,71.6
AEGISLOG,1174.1,2026-06-29,9.76,19.28,56.87,91.85,64.86,51.51
MSTCLTD,690.85,2026-06-29,0.09,9.7,56.83,81.25,34.92,27.17
CLCIND,46.71,2026-06-29,4.99,10.22,54.98,191.76,-83.32,-83.32
BAFNAPH,204.41,2026-06-29,21.54,30.05,54.97,79.12,31.56,155.42
VIPULLTD,13.61,2026-06-29,21.09,44.94,54.48,26.37,12.95,15.73
CARTRADE,2658.6,2026-06-29,3.4,14.35,53.22,52.78,-1.31,65.83
JAYBARMARU,171.38,2026-06-29,4.94,7.7,52.98,112.5,88.99,121.96
QUADFUTURE,445.65,2026-06-29,6.96,17.31,52.23,58.99,40.36,-6.51
MTEDUCARE,2.41,2026-06-29,13.68,24.87,51.57,88.28,41.76,15.31
BETA,2163.1,2026-06-29,0.73,17.84,51.32,85.72,42.99,21.8
MDL,75.65,2026-06-25,7.76,8.07,51.3,32.72,3.63,-21.81
VENUSREM,1930.0,2026-06-29,14.07,2.5,50.78,123.7,153.75,320.53
ROLLT,2.92,2026-06-29,-18.21,2.82,49.74,156.14,137.4,69.77
SKMEGGPROD,304.05,2026-06-29,22.31,28.87,48.91,94.37,42.26,151.74
QFIL,59.4,2026-06-26,4.21,6.17,48.87,41.09,1.02,-24.86
SANGINITA,42.4,2026-06-29,8.19,19.37,48.15,130.43,332.65,319.39
AEROENTER,142.3,2026-06-29,-1.86,28.87,47.84,114.02,59.64,43.61
ORIENTHOT,141.13,2026-06-29,17.29,18.66,47.72,63.44,38.2,-5.11
PPL,305.67,2026-06-29,15.61,18.59,47.49,74.27,25.21,-23.55
CUPID,188.4,2026-06-29,4.79,14.3,45.98,122.56,93.59,780.37
SUPREMEENG,1.4,2026-06-29,6.06,14.75,45.83,42.86,25.0,-24.73
VIJIFIN,5.73,2026-06-29,21.14,46.92,45.8,107.61,116.23,148.05
VSCL,30.2,2026-06-25,6.53,11.85,44.5,42.79,85.28,-9.58
PARAS,1182.9,2026-06-29,-14.21,6.75,44.37,89.01,72.88,45.26
LIKHITHA,270.48,2026-06-29,5.92,16.54,43.77,56.36,41.49,-6.44
YASHO,2957.9,2026-06-29,3.44,6.15,42.7,117.09,100.41,43.15
VINSYS,464.6,2026-06-25,10.96,26.49,42.14,82.2,19.4,19.01
NIITLTD,96.21,2026-06-29,-7.12,7.77,41.59,77.9,4.3,-26.08
RUBICON,1419.6,2026-06-29,3.12,5.59,41.17,84.88,112.71,
BHAGYANGR,411.75,2026-06-29,1.06,26.26,40.43,187.41,155.94,414.56
BLUSPRING,110.87,2026-06-29,2.63,19.46,40.29,116.08,65.38,41.27
PRIZOR,906.5,2026-06-25,3.62,5.25,39.83,121.69,230.42,346.22
THANGAMAYL,5875.1,2026-06-29,5.72,6.79,39.72,71.24,83.13,217.69
AMAGI,554.45,2026-06-29,4.31,30.08,39.03,71.15,,
SICALLOG,91.12,2026-06-29,-4.99,3.95,38.99,41.27,3.02,-20.98
RPTECH,753.15,2026-06-29,-0.93,34.19,38.68,117.39,115.96,155.15
EIFFL,321.36,2026-06-29,-9.87,31.3,37.6,48.28,23.35,48.3
SIGMAADV,584.3,2026-06-29,5.99,26.42,37.55,276.29,199.92,460.48
NPST,1583.4,2026-06-29,2.21,-4.23,37.06,47.32,8.01,-20.98
VMARCIND,1580.5,2026-06-25,-1.95,11.01,36.92,140.58,127.16,426.13
EFFWA,365.0,2026-06-25,-0.99,12.65,36.78,85.8,59.32,48.98
ICIL,424.9,2026-06-29,9.16,21.54,36.14,66.04,63.27,45.43
MACPOWER,1317.95,2026-06-29,11.63,30.4,35.9,59.51,29.05,27.74
BTTL,45.83,2026-06-29,33.3,29.1,35.47,,,
DEEM,54.0,2026-06-26,-0.74,20.81,35.34,55.17,1.98,-10.89
WELSPLSOL,57.57,2026-06-29,-1.52,9.74,35.27,,,
INVPRECQ,832.95,2026-06-29,10.49,35.8,35.23,,,
VINYAS,1425.65,2026-06-25,-3.3,1.47,35.13,65.51,21.33,16.01
INDSWFTLAB,205.27,2026-06-29,8.68,26.84,34.95,48.52,129.02,87.1
SPAL,1051.4,2026-06-29,7.39,21.15,34.44,50.04,48.68,24.11
PANACEABIO,553.75,2026-06-29,5.66,2.39,34.13,73.16,39.73,34.86
TCIFINANCE,17.61,2026-06-29,-18.47,-36.84,33.81,34.84,-29.05,21.03
DAICHI,315.74,2026-06-29,-1.97,19.08,33.2,,,
KANORICHEM,131.32,2026-06-29,3.64,29.14,33.18,120.78,70.88,37.38
DENTA,335.65,2026-06-29,3.31,30.93,33.17,42.04,0.93,15.76
PRADPME,590.3,2026-06-29,12.01,18.56,33.09,,,
UFBL,656.35,2026-06-29,-1.93,6.73,33.08,202.47,250.63,107.21
POKARNA,1062.75,2026-06-29,4.34,22.05,32.73,19.71,30.34,5.59
SKFINDUS,2870.1,2026-06-29,4.16,15.23,32.68,35.45,10.26,
SAAKSHI,305.0,2026-06-25,12.63,19.4,32.61,60.57,65.76,79.94
SHIVAUM,420.0,2026-06-29,13.51,15.07,32.41,20.83,40.94,39.07
ACSTECH,44.73,2026-06-29,12.9,16.82,32.38,,,
JNKINDIA,489.0,2026-06-29,1.99,-1.39,32.23,123.16,92.32,39.87
ELECTHERM,1165.5,2026-06-29,10.72,3.85,31.94,105.52,32.21,-3.04
JYOTICNC,785.45,2026-06-29,7.52,14.01,31.79,4.46,-19.69,-30.22
SYNOPTICS,67.0,2026-06-26,-2.12,-5.17,31.76,52.79,1.52,-17.54
VADILALIND,6363.4,2026-06-29,0.06,5.59,31.39,48.29,28.57,14.82
BHAGERIA,208.18,2026-06-29,-9.15,-4.42,31.27,55.3,15.34,11.02
EPACKPEB,233.34,2026-06-29,-12.65,-8.28,31.06,67.73,-15.01,
SHUBHLAXMI,27.3,2026-06-25,-5.86,11.89,30.94,3.02,-30.27,61.54
WABAG,1998.1,2026-06-29,-3.09,22.65,30.78,66.44,57.37,34.58
DYNAMIC,180.85,2026-06-25,8.29,17.78,30.62,86.16,54.7,20.37
MAHESHWARI,72.33,2026-06-29,1.87,1.16,30.44,67.12,41.46,24.17
GEMAROMA,193.43,2026-06-29,7.28,3.08,30.33,33.11,16.88,
SWSOLAR,244.35,2026-06-29,0.59,15.81,30.26,54.51,14.86,-23.37
IPSL,259.95,2026-06-26,-0.02,-0.02,29.98,32.53,-5.13,-9.38
GOLDTECH,58.38,2026-06-29,31.1,38.97,29.76,67.86,16.23,-12.85
UNIHEALTH,575.0,2026-06-25,-3.24,15.71,29.74,43.21,108.14,239.63
EBGNG,569.05,2026-06-29,3.7,26.91,29.64,53.57,84.91,
NELCO,889.25,2026-06-29,-3.88,24.21,29.6,65.65,21.95,-12.48
STEL,572.65,2026-06-29,-6.97,-7.13,29.57,33.53,15.3,36.36
HITECHCORP,313.71,2026-06-29,2.11,1.49,29.54,156.61,84.88,64.95
SPRL,110.75,2026-06-25,10.03,33.43,29.53,-4.44,-30.78,-20.89
UNICHEMLAB,452.2,2026-06-29,0.97,2.78,29.44,59.2,2.7,-23.6
IZMO,971.1,2026-06-29,-7.68,-5.85,29.32,49.79,20.15,171.11
KWIL,34.9,2026-06-29,-4.28,-6.31,29.31,47.88,,
TIRUPATIFL,57.98,2026-06-29,18.57,23.94,28.7,42.11,72.71,37.0
AGARIND,533.85,2026-06-29,-2.11,-8.0,28.62,41.34,-26.19,-45.63
LAL,9.11,2026-06-29,8.19,27.06,28.49,37.82,0.44,-26.35
PANACHE,435.75,2026-06-29,-1.64,17.03,28.43,49.28,28.65,109.83
TRIDHYA,11.75,2026-06-26,0.0,10.85,28.42,48.73,-22.19,-38.32
JASH,516.85,2026-06-29,-5.86,2.7,28.28,52.38,20.39,-9.72
SAKSOFT,183.77,2026-06-29,30.03,27.85,28.27,57.32,-6.13,-8.55
