ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11649.5,2026-09-08,83170.19,83528.86,81708.29,83588.94,78879.66,7832.38
MBECL,285.42,2026-09-08,10.25,336.42,336.42,336.42,336.42,336.42
BODALCHEM,184.05,2026-09-08,18.27,54.81,166.82,165.47,310.73,180.18
TBZ,555.3,2026-09-08,15.48,82.9,104.8,242.78,304.62,198.57
PVP,64.07,2026-09-08,-1.67,-6.44,84.43,101.67,133.75,102.75
DSKULKARNI,20.19,2026-09-08,3.96,10.27,84.22,49.0,49.0,49.0
ESCONET,249.4,2026-09-07,26.18,32.55,80.99,108.18,101.13,24.76
MODISONLTD,499.35,2026-09-08,4.99,9.98,79.01,46.39,286.11,217.98
VALIANTLAB,114.13,2026-09-08,7.7,18.47,76.7,54.35,113.85,35.72
SHANTIGEAR,704.0,2026-09-08,10.0,33.97,75.15,60.63,60.63,22.14
MANAV,38.7,2026-09-04,7.5,23.84,73.15,-10.83,-14.0,165.98
CORDSCABLE,372.75,2026-09-08,18.96,31.95,70.49,74.63,124.55,112.94
INDSWFTLAB,388.3,2026-09-08,9.09,6.42,70.0,147.74,183.76,264.91
TIJARIA,8.62,2026-09-08,-9.64,38.81,69.35,90.29,80.71,29.62
CALSOFT,37.0,2026-09-08,-9.71,-0.72,68.11,86.3,186.6,144.71
DOLPHIN,687.75,2026-09-08,2.04,17.92,67.32,75.65,54.79,71.7
PRABHA,253.55,2026-09-08,4.17,23.92,63.99,63.03,63.2,4.47
AKSHARCHEM,452.5,2026-09-08,1.72,23.52,62.64,113.91,120.85,64.07
NIRAJISPAT,350.05,2026-09-08,-9.73,-1.42,62.06,64.34,42.76,-6.9
BHAGERIA,335.8,2026-09-08,10.22,33.96,61.89,60.96,122.93,66.33
AKI,7.15,2026-09-08,-0.97,72.29,59.6,48.03,41.87,-23.53
SYNCOMF,20.97,2026-09-08,3.45,7.59,55.91,48.2,74.9,21.71
IMPEXFERRO,4.9,2026-09-08,3.81,11.87,54.57,102.48,202.47,124.77
KALYANIFRG,975.65,2026-09-08,-9.75,6.71,54.44,63.39,59.86,36.63
ROLLT,4.8,2026-09-08,9.84,21.21,54.34,106.9,287.1,344.44
ABSMARINE,336.75,2026-09-07,23.67,29.59,53.73,31.06,96.81,70.29
VIVO,151.05,2026-09-04,-5.59,-5.59,53.19,104.12,108.06,128.86
WHEELS,2106.4,2026-09-08,20.0,36.21,51.89,43.12,140.68,184.31
BLISSGVS,722.3,2026-09-08,7.65,17.11,51.25,72.48,238.36,370.11
PENTAGON,82.3,2026-09-04,61.37,58.27,49.77,45.66,26.81,59.5
CYBERMEDIA,23.92,2026-09-08,-9.39,30.28,49.41,45.85,68.33,46.39
ENTERO,1851.8,2026-09-08,-2.45,2.32,49.01,65.47,77.04,56.76
SETUINFRA,0.61,2026-09-08,7.02,24.49,48.78,38.64,45.24,-20.78
RAMBHAJO,275.04,2026-09-08,-0.46,14.45,48.5,,,
UNITEDPOLY,42.78,2026-09-08,2.69,13.81,48.18,29.01,67.76,27.36
MANINDS,821.7,2026-09-08,4.2,9.13,48.04,62.39,102.41,96.56
LANCORHOL,38.02,2026-09-08,-5.23,13.93,47.59,60.83,65.59,61.71
OMAXE,127.58,2026-09-08,-6.45,1.64,47.58,73.41,68.18,46.95
MMP,478.5,2026-09-08,18.4,22.23,47.41,85.04,106.52,72.07
VIJIFIN,16.58,2026-09-08,0.0,8.08,47.38,315.54,657.08,393.45
KABRAEXTRU,656.45,2026-09-08,3.46,9.35,46.33,176.23,164.86,135.29
MOREPENLAB,117.16,2026-09-08,-1.45,9.33,45.99,173.29,194.45,138.66
ICDSLTD,61.26,2026-09-08,-14.26,49.34,45.79,42.1,59.7,28.29
SILKFLEX,292.6,2026-09-07,20.44,32.7,45.1,60.11,106.86,231.75
SABAR,9.5,2026-09-04,20.25,31.03,45.04,77.57,66.67,15.15
PCCL,430.35,2026-09-07,7.05,23.29,44.7,45.91,97.36,127.1
RATNAVEER,297.8,2026-09-08,-2.28,-2.69,44.49,83.04,112.27,96.87
SETL,404.5,2026-09-08,4.11,9.47,43.95,162.51,232.68,114.16
PAR,141.44,2026-09-08,-9.74,20.53,43.74,66.4,53.57,37.37
JINDWORLD,55.53,2026-09-08,-5.11,44.95,42.64,100.9,144.84,53.19
ARIES,483.15,2026-09-08,-3.39,1.83,42.42,49.74,41.35,17.7
CYIENTDLM,976.25,2026-09-08,13.92,15.81,42.4,124.32,230.15,109.34
AMBEY,29.5,2026-09-07,8.06,33.79,42.17,,,
SHAHALLOYS,100.09,2026-09-08,-1.39,-7.06,41.39,44.49,67.6,45.46
WELCORP,2599.5,2026-09-08,0.06,8.72,41.29,93.68,222.37,203.66
KENNAMET,4654.4,2026-09-08,-0.73,5.88,40.62,68.64,90.51,90.51
PKTEA,972.75,2026-09-08,21.19,30.4,40.61,24.02,25.52,31.54
ALLCARGO,13.02,2026-09-08,2.76,8.95,40.6,51.22,66.28,-58.44
UFLEX,686.75,2026-09-08,1.65,5.8,40.53,64.3,50.11,23.93
FCL,58.44,2026-09-08,3.14,15.18,40.49,53.38,167.0,148.98
