ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11992.2,2026-07-30,85865.59,84530.91,85865.59,83179.17,7642.9,8120.03
VIJIFIN,10.01,2026-07-30,5.93,16.67,66.56,161.36,315.35,169.09
KALYANKJIL,634.6,2026-07-30,12.4,11.33,64.11,53.75,75.47,4.91
SHARDUL,43.69,2026-07-30,-14.22,-18.91,58.47,56.59,,
DIACABS,328.5,2026-07-30,6.94,34.3,56.92,108.17,168.08,100.45
SANGINITA,66.69,2026-07-30,6.09,17.08,54.3,229.66,490.18,560.95
SCANSTL,60.65,2026-07-30,25.65,29.37,52.04,69.89,,
HUHTAMAKI,298.58,2026-07-30,-4.49,19.53,51.43,66.47,67.47,41.11
GSPCROP,586.4,2026-07-30,5.35,19.7,50.22,39.25,,
ASAHISONG,376.1,2026-07-30,10.67,38.83,49.58,52.09,67.94,-3.09
KONSTELEC,62.5,2026-07-29,0.81,-0.4,48.81,40.92,44.51,-1.11
MBAPL,165.85,2026-07-30,1.16,13.95,47.55,57.85,101.87,81.75
CYIENTDLM,678.1,2026-07-30,1.96,13.77,47.32,72.5,81.04,50.72
UNIVASTU,134.92,2026-07-30,8.04,15.15,46.84,95.73,121.8,54.78
MAPMYINDIA,1184.75,2026-07-30,4.65,8.0,46.31,28.82,-10.31,-35.09
ACCORD,202.35,2026-07-29,0.0,0.0,44.64,319.81,633.15,789.45
SUPREMEENG,2.05,2026-07-30,5.13,13.89,44.37,91.59,54.14,44.37
KCPSUGIND,31.85,2026-07-30,-0.72,46.71,44.31,18.98,40.12,-4.61
ECLERX,1910.9,2026-07-30,5.48,1.78,44.23,33.72,-17.83,1.02
CLSL,62.0,2026-07-29,-3.28,3.16,44.19,42.53,19.58,10.71
KCK,18.9,2026-07-29,9.25,12.84,43.73,34.04,-1.56,-56.3
DPABHUSHAN,1341.75,2026-07-30,-5.0,-6.46,43.4,29.58,5.33,-19.43
TBZ,279.57,2026-07-30,-0.23,9.37,43.28,90.94,74.08,51.51
SEL,257.5,2026-07-29,-2.65,10.28,42.27,44.26,28.75,3.62
NILKAMAL,1753.4,2026-07-30,-1.23,18.76,41.41,37.12,28.02,5.28
JUSTDIAL,741.65,2026-07-30,3.19,-0.76,41.28,41.01,10.93,-12.76
TATVA,1680.2,2026-07-30,-6.66,-1.95,40.68,28.16,45.57,47.6
MPSLTD,2650.2,2026-07-30,-1.37,28.55,40.33,59.87,41.81,14.1
UYFINCORP,19.79,2026-07-30,4.82,16.0,40.06,36.11,58.32,11.74
MARC,128.25,2026-07-29,10.99,18.97,39.93,50.53,132.97,
CHAVDA,125.0,2026-07-29,-1.22,4.82,39.9,18.6,10.57,11.61
BLUESTONE,762.6,2026-07-30,-7.08,24.93,39.71,51.23,73.28,
CAPTRUST,17.31,2026-07-30,12.55,23.82,39.26,29.28,18.81,-70.75
SIKKO,5.24,2026-07-30,4.38,8.26,38.26,12.69,25.66,43.58
ELGIRUBCO,61.59,2026-07-30,8.78,5.23,38.0,14.86,49.02,12.39
ONDOOR,267.75,2026-07-29,5.58,17.43,37.84,74.03,127.1,46.31
AEROPLANE,191.52,2026-07-30,1.19,-0.8,37.58,42.39,,
JFLLIFE,12.35,2026-07-29,9.78,12.27,37.22,31.38,18.18,-18.21
CNL,997.15,2026-07-30,-2.23,7.12,36.55,61.98,46.07,51.66
NURECA,322.21,2026-07-30,2.06,14.07,35.72,20.9,15.97,35.21
KABRAEXTRU,365.2,2026-07-30,-9.78,3.85,35.45,46.39,83.4,26.89
ZSARACOM,12299.0,2026-07-30,-0.35,-4.54,34.93,23.76,,
LODHA,1287.15,2026-07-30,7.38,8.31,34.74,43.35,32.49,4.3
SMLMAH,5479.2,2026-07-30,40.36,37.47,34.49,47.86,59.31,63.98
MORARJEE,11.83,2026-07-29,0.0,-4.6,33.98,67.09,72.95,51.47
SIGNORIA,141.75,2026-07-29,5.0,9.04,33.92,120.45,54.5,32.48
CONSOFINVT,298.4,2026-07-30,4.7,5.42,33.75,32.62,81.05,51.23
GANECOS,1204.95,2026-07-30,-0.59,1.08,33.3,14.81,75.85,-18.98
OPTIEMUS,618.85,2026-07-30,1.38,1.95,33.17,48.83,53.87,6.28
CELLPOINT,19.95,2026-07-29,-0.5,30.82,33.0,18.75,20.91,10.83
MASTER,460.0,2026-07-29,4.31,-1.08,32.93,35.98,46.34,21.73
SHALPAINTS,67.24,2026-07-30,-3.35,14.39,32.86,31.53,10.05,-17.23
