ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12278.45,2026-05-07,85226.27,84230.01,86734.86,79238.66,82173.19,84346.01
SHYAMTEL,24.55,2026-05-07,3.37,25.51,157.07,147.48,86.27,96.4
LLOYDS,93.15,2026-05-06,0.0,-3.92,119.95,57.88,16.44,-2.46
OMAXAUTO,226.65,2026-05-07,45.2,92.44,118.99,92.68,147.92,177.26
INDOTECH,2700.9,2026-05-07,-1.03,14.45,117.01,100.1,62.3,22.35
HFCL,146.24,2026-05-07,16.03,37.07,101.32,106.23,95.33,88.46
CALSOFT,22.91,2026-05-07,33.04,90.12,98.53,60.88,40.21,110.18
IDEAFORGE,792.25,2026-05-07,8.38,44.07,97.18,86.11,71.39,121.27
BHAGYANGR,304.7,2026-05-07,8.22,22.24,96.59,84.25,123.91,347.69
IBULLSLTD,20.0,2026-05-07,-7.83,15.87,91.75,88.32,-4.94,
SIGMAADV,307.5,2026-05-07,4.06,23.75,90.21,62.74,,
STLTECH,358.05,2026-05-07,15.74,27.98,88.52,170.12,211.94,469.33
EMAMIREAL,109.83,2026-05-07,15.76,5.15,80.52,40.07,17.88,2.39
SILKFLEX,214.7,2026-05-06,-0.49,9.43,79.52,102.17,154.08,217.37
SUNFLAG,412.3,2026-05-07,28.38,39.27,77.36,67.9,58.36,80.54
RITEZONE,25.0,2026-05-06,0.0,12.11,77.3,23.46,-16.67,7.3
GLFL,7.0,2026-05-07,-1.13,-3.98,75.0,46.75,-17.16,29.39
IRMENERGY,320.5,2026-05-07,-7.5,-3.29,74.48,28.9,4.3,19.38
ROLLT,2.1,2026-05-07,4.48,25.75,73.55,69.35,76.47,44.83
SEJALLTD,801.65,2026-05-07,0.06,-0.41,72.68,15.1,-2.94,114.86
LAXMIINDIA,136.79,2026-05-07,18.05,17.81,72.67,50.37,-4.44,
CEMPRO,970.3,2026-05-07,1.45,46.46,72.61,52.84,13.3,
PRIZOR,710.75,2026-05-06,1.99,14.1,71.97,155.21,119.47,390.51
MCLEODRUSS,60.57,2026-05-07,6.6,9.87,71.15,43.7,-1.29,91.56
MTARTECH,6677.0,2026-05-07,8.97,25.91,70.05,104.15,176.0,383.11
SVPGLOB,4.08,2026-05-07,10.27,20.71,70.0,20.0,13.97,40.21
JTLIND,82.23,2026-05-07,4.08,1.43,68.64,21.84,39.07,27.77
AEROFLEX,413.6,2026-05-07,36.8,40.25,68.34,122.78,122.17,159.02
VIDYAWIRES,89.63,2026-05-07,-1.9,2.43,67.5,77.38,,
UFBL,372.65,2026-05-07,2.42,21.18,67.3,48.24,89.02,
KSHITIJPOL,3.97,2026-05-07,15.41,35.96,66.81,83.8,38.33,21.04
SADHNANIQ,2.73,2026-05-07,10.08,15.19,66.46,-54.73,-61.44,-86.14
SUPREMEPWR,280.15,2026-05-06,6.0,19.42,66.06,56.51,39.2,140.68
AEQUS,202.68,2026-05-07,3.41,-2.17,64.7,44.59,,
JKIPL,90.31,2026-05-07,0.33,-1.53,63.31,17.82,-23.47,
