ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11942.4,2026-06-04,84718.19,83883.12,82890.97,80320.2,7671.96,8016.9
HITECHCORP,308.36,2026-06-04,15.76,84.87,120.43,139.08,68.1,65.53
STLTECH,651.6,2026-06-04,15.75,40.67,110.64,290.34,551.6,784.6
MODISONLTD,345.45,2026-06-04,15.61,65.07,107.14,167.79,131.98,116.11
COCKERILL,9316.5,2026-06-04,23.55,42.37,83.16,,,
FCL,41.03,2026-06-04,0.34,5.12,78.16,85.24,71.17,66.54
PARACABLES,69.36,2026-06-04,14.51,6.14,72.37,108.35,85.06,26.29
SSFL,167.7,2026-06-03,-1.99,13.23,67.53,29.65,16.1,-1.97
BLISSGVS,456.2,2026-06-04,13.36,43.66,66.44,111.59,173.98,244.95
YASHO,2475.2,2026-06-04,13.01,17.27,65.76,58.46,55.75,19.38
KSHITIJPOL,5.69,2026-06-04,14.72,38.44,65.41,127.6,139.08,68.84
BBOX,1078.2,2026-06-04,3.02,10.45,63.04,113.53,101.99,93.01
GTECJAINX,31.7,2026-06-04,58.34,72.38,61.73,71.35,35.93,27.05
NITTAGELA,1820.4,2026-06-04,10.41,15.01,61.34,,,
SASKEN,2161.0,2026-06-04,-4.81,12.29,60.72,91.36,72.38,48.39
VENUSREM,1555.8,2026-06-04,15.75,36.94,58.11,130.39,103.6,247.43
HFCL,197.08,2026-06-04,8.12,21.03,56.36,196.36,179.67,119.61
COFFEEDAY,40.45,2026-06-04,5.75,60.2,56.18,42.68,21.04,33.54
SIGMAADV,458.7,2026-06-04,7.58,24.99,55.23,190.67,132.07,433.5
BIRLACABLE,235.68,2026-06-04,15.76,40.69,54.12,67.85,65.31,30.74
OMAXAUTO,236.98,2026-06-04,-7.84,4.03,53.51,135.62,173.14,168.14
RAIN,195.51,2026-06-04,2.52,9.24,53.2,44.27,85.23,32.97
SPARC,212.97,2026-06-04,8.45,-8.59,52.45,72.49,40.02,35.8
E2E,4313.6,2026-06-04,4.74,16.53,52.35,84.8,95.66,51.94
AHLWEST,567.65,2026-06-04,2.79,-12.65,49.46,293.79,293.79,293.79
SOTL,564.3,2026-06-04,34.31,32.98,47.99,57.14,52.29,33.95
CPPLUS,3537.6,2026-06-04,13.17,38.4,47.66,109.86,133.41,
ONELIFECAP,26.61,2026-06-04,1.49,0.99,47.42,74.72,88.06,129.0
VINDHYATEL,2162.1,2026-06-04,-1.0,21.88,47.08,113.56,43.6,30.07
DEEDEV,639.2,2026-06-04,2.59,16.23,45.99,144.9,216.72,126.63
SANGINITA,30.96,2026-06-04,6.06,14.75,45.76,141.12,209.6,194.86
WOCKPHARMA,2072.9,2026-06-04,-3.72,26.58,45.47,60.65,55.63,38.9
GOCOLORS,401.65,2026-06-04,23.58,22.04,45.45,31.62,-19.42,-53.73
AEROFLEX,439.4,2026-06-04,13.15,6.05,45.33,101.36,146.41,169.9
VMARCIND,1440.25,2026-06-03,2.52,24.77,45.27,111.49,114.13,345.9
BALAMINES,2099.9,2026-06-04,19.87,9.32,44.27,99.16,85.26,42.34
ZEELEARN,7.64,2026-06-04,15.06,25.25,43.88,36.67,10.72,-15.21
NIBE,1501.6,2026-06-04,-1.3,6.48,43.8,52.06,49.71,-11.31
AVALON,1637.7,2026-06-04,12.8,8.37,43.66,73.14,82.87,90.63
SKMEGGPROD,239.31,2026-06-04,16.07,31.58,43.57,47.94,17.71,132.37
KPL,2375.2,2026-06-04,7.04,6.37,43.37,,,
IOLCP,136.16,2026-06-04,8.18,9.81,43.34,94.07,58.9,59.47
TEJASNET,601.95,2026-06-04,14.42,27.01,43.24,20.47,19.8,-14.52
SPECTRUM,1664.8,2026-06-04,14.8,19.42,43.16,22.66,46.39,0.83
JARO,600.1,2026-06-04,4.69,3.78,43.07,41.75,4.82,
GVPIL,907.55,2026-06-04,10.42,18.11,43.02,107.56,164.75,225.64
IDEA,14.93,2026-06-04,7.03,6.34,41.92,49.45,39.79,116.06
APOLLO,419.2,2026-06-04,3.72,2.69,41.81,97.7,57.62,106.64
RUBYMILLS,336.2,2026-06-04,34.13,23.11,41.71,64.9,53.95,63.95
RPEL,1010.2,2026-06-04,6.09,6.2,40.72,55.96,1.83,38.59
CLCIND,36.62,2026-06-04,15.74,21.5,40.58,164.6,-86.92,-86.92
SANDHAR,711.75,2026-06-04,5.21,0.87,40.27,42.54,26.49,36.53
IFCI,81.98,2026-06-04,21.96,32.76,40.04,52.18,64.85,21.47
ELPROINTL,167.89,2026-06-04,0.54,0.74,39.66,,,
PANACEABIO,520.3,2026-06-04,30.71,24.16,39.42,62.39,49.86,13.89
DECNGOLD,168.55,2026-06-04,2.2,13.69,39.42,,,
KERNEX,1890.1,2026-06-04,2.91,29.11,39.33,84.94,82.06,62.12
ALKALI,92.79,2026-06-04,-4.54,29.85,38.95,59.57,16.66,-9.86
NOIDATOLL,5.23,2026-06-04,-6.1,-23.31,38.73,46.91,17.0,33.08
CONFIPET,76.89,2026-06-04,21.14,25.6,38.57,154.6,110.08,26.86
THANGAMAYL,5520.6,2026-06-04,28.86,44.36,38.37,53.15,70.33,189.96
HOACFOODS,609.95,2026-06-03,6.87,10.31,38.31,71.29,77.83,248.54
INSPIRISYS,117.41,2026-06-04,-6.46,-1.57,37.93,44.54,28.92,11.99
SUPRIYA,952.1,2026-06-04,-9.54,24.27,37.75,53.49,27.75,36.28
DEEM,50.0,2026-06-03,-10.47,47.06,37.55,34.05,-0.99,-18.57
GRWRHITECH,5863.5,2026-06-04,0.86,4.93,37.26,47.02,58.89,26.37
NINSYS,715.55,2026-06-04,-2.59,9.15,37.12,138.84,76.64,62.26
STYLAMIND,3037.0,2026-06-04,2.67,6.42,35.62,37.38,43.8,78.35
JAYBARMARU,126.6,2026-06-04,10.39,4.72,35.53,29.67,46.48,62.79
APCOTEXIND,538.35,2026-06-04,9.27,8.78,35.2,49.29,38.84,41.73
WINSOME,2.58,2026-06-04,5.31,12.66,35.08,49.13,28.36,40.98
GLOBALPET,157.8,2026-06-03,-0.13,7.6,34.87,44.77,26.24,14.68
NIITLTD,93.44,2026-06-04,14.59,35.52,33.03,41.86,-0.05,-29.41
OMNI,508.05,2026-06-04,2.61,18.32,33.01,,,
PRECOT,765.65,2026-06-04,0.39,0.41,32.98,83.83,89.89,45.14
RUBICON,1298.2,2026-06-04,10.85,37.44,32.94,70.06,107.94,
INDOBORAX,358.7,2026-06-04,4.49,7.51,32.85,46.94,51.01,81.85
ORCHPHARMA,834.85,2026-06-04,7.43,16.71,32.68,47.7,-3.5,15.33
THACKER,1465.6,2026-06-04,22.54,23.7,32.63,,,
EMKAY,300.0,2026-06-04,37.51,33.79,32.57,32.54,1.88,26.63
MAHESHWARI,69.14,2026-06-04,20.41,26.89,32.22,74.2,42.0,16.65
PASUPTAC,68.11,2026-06-04,-1.67,18.41,32.2,36.96,21.52,44.03
NOVARTIND,1353.0,2026-06-04,-10.34,-0.53,31.83,101.26,101.26,101.26
DENEERS,228.7,2026-06-03,12.55,-3.77,31.82,66.69,30.24,-30.26
FONEBOX,87.0,2026-06-03,-2.52,-12.34,31.32,21.51,-12.56,-0.57
MMWL,13.55,2026-06-04,-2.38,-0.88,31.17,,,
SAREGAMA,452.6,2026-06-04,-1.56,13.83,31.15,42.93,22.94,-19.38
NRL,72.01,2026-06-04,7.69,34.02,31.02,38.85,20.5,-20.3
HARIOMPIPE,424.1,2026-06-04,5.46,2.64,30.94,20.83,17.9,10.61
BOROSCI,152.61,2026-06-04,1.3,10.51,30.93,47.82,23.67,8.92
SURYALA,474.15,2026-06-04,-1.62,26.81,30.75,,,
KWIL,35.62,2026-06-04,26.27,35.28,30.0,31.39,,
GULFPETRO,43.02,2026-06-04,11.89,29.23,29.89,33.85,20.34,-8.43
VISASTEEL,52.58,2026-06-03,-3.72,2.06,29.83,40.7,-1.07,66.92
BLUECHIP,2.45,2026-06-04,5.15,12.9,29.63,-7.89,-26.65,-55.94
MAYURUNIQ,734.4,2026-06-04,-0.05,-1.79,29.59,42.01,46.44,29.71
RAYMONDREL,606.2,2026-06-04,8.69,-1.13,29.56,47.78,21.41,
SEMAC,368.8,2026-06-04,15.58,18.07,29.56,63.91,11.2,-0.43
BLUSPRING,83.8,2026-06-04,2.29,23.51,29.2,67.5,22.75,
ATLANTAELE,2151.5,2026-06-04,8.46,26.28,29.08,148.21,141.19,
UNIVCABLES,1242.7,2026-06-04,13.62,6.59,28.34,85.92,34.4,101.62
SATIN,241.93,2026-06-04,9.22,11.88,28.31,61.2,64.51,56.15
RANEHOLDIN,1459.4,2026-06-04,1.45,4.45,28.05,26.31,2.93,-1.08
KSHINTL,822.75,2026-06-04,1.19,18.38,28.01,126.84,,
EXICOM,144.98,2026-06-04,-8.6,-4.61,27.74,63.06,32.38,-20.66
CALSOFT,21.99,2026-06-04,4.37,7.9,27.7,70.86,36.67,105.32
ESSENTIA,1.66,2026-06-04,-3.49,3.11,27.69,36.07,-3.49,-26.22
NRBBEARING,371.6,2026-06-04,3.19,-3.77,27.65,46.04,33.73,45.76
GTLINFRA,1.57,2026-06-04,10.56,16.3,27.64,44.04,20.77,4.67
RATEGAIN,771.0,2026-06-04,-0.79,6.22,27.43,61.31,12.69,69.21
MCLEODRUSS,72.35,2026-06-04,-5.86,-2.11,27.33,87.14,49.7,117.99
TERASOFT,445.8,2026-06-04,7.64,30.79,27.32,24.66,-8.68,73.43
DREDGECORP,1203.6,2026-06-04,6.29,12.18,27.29,23.66,40.25,52.6
ANTELOPUS,915.35,2026-06-04,12.51,25.33,27.2,65.23,136.37,59.75
GOCLCORP,420.45,2026-06-04,7.68,21.36,27.2,71.23,42.36,38.02
IMPEXFERRO,2.2,2026-06-04,11.11,20.22,27.17,29.41,20.22,10.0
RHETAN,30.96,2026-06-04,1.61,4.81,27.15,21.03,27.99,
VINSYS,390.0,2026-06-03,2.24,19.32,26.83,23.09,-7.02,-2.13
ACCORD,61.3,2026-06-03,4.97,10.15,26.78,118.15,155.95,163.09
PNBGILTS,90.25,2026-06-04,16.95,13.84,26.72,17.3,5.56,-11.54
SUNFLAG,406.85,2026-06-04,8.64,4.74,26.69,71.91,61.06,50.53
MOLDTKPAC,705.75,2026-06-04,2.28,0.28,26.65,28.03,17.49,5.56
TATATECH,748.35,2026-06-04,4.69,10.49,26.61,30.84,10.96,0.08
MTARTECH,7755.5,2026-06-04,9.7,-2.46,26.57,121.3,207.98,361.03
TATACOMM,1985.9,2026-06-04,2.23,2.58,26.52,33.93,7.53,19.78
UFBL,460.0,2026-06-04,-4.0,-8.52,26.43,92.72,154.89,48.05
MARKSANS,239.14,2026-06-04,0.19,8.57,26.34,39.68,27.34,-6.55
PALREDTEC,48.13,2026-06-04,2.95,8.4,26.09,58.32,16.68,-21.39
