ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12021.0,2026-07-10,84495.36,85155.32,85948.67,82461.81,7718.54,7968.87
ACCORD,194.75,2026-07-09,9.2,39.21,161.76,488.37,571.55,754.17
SIGNORIA,135.9,2026-07-09,15.71,28.39,116.4,127.45,47.56,18.17
VIJIFIN,7.65,2026-07-10,8.05,33.51,93.67,136.84,127.68,232.61
SETL,290.7,2026-07-10,8.59,24.53,88.67,118.6,110.41,68.6
VIPULLTD,16.98,2026-07-10,15.51,24.76,69.29,62.33,57.22,65.34
MADHUSUDAN,251.8,2026-07-09,-0.49,17.25,68.82,62.5,93.77,71.12
EBGNG,633.85,2026-07-10,-1.2,11.39,61.45,55.15,120.55,
BTTL,54.33,2026-07-10,-0.97,18.55,57.48,,,
BETA,2366.8,2026-07-10,9.91,9.42,57.44,69.74,49.32,33.51
PPAP,323.37,2026-07-10,30.58,37.08,57.16,55.47,43.97,42.79
TIRUPATIFL,68.1,2026-07-10,-5.14,17.45,56.88,57.89,88.12,53.69
AEGISLOG,1246.1,2026-07-10,-11.1,6.7,56.4,98.08,68.62,68.88
UNIHEALTH,716.5,2026-07-09,9.25,19.51,55.52,64.96,143.75,312.85
CBAZAAR,6.15,2026-07-09,3.36,25.51,53.75,23.0,61.84,23.0
SRIVASAVI,79.0,2026-07-09,-8.19,17.38,51.92,56.44,67.73,17.04
EMSLIMITED,458.15,2026-07-10,9.58,11.15,51.78,47.67,14.55,-23.7
KANORICHEM,136.41,2026-07-10,0.87,3.88,51.57,90.14,89.46,46.49
INDSWFTLAB,246.44,2026-07-10,11.14,20.06,51.32,75.31,172.7,133.28
SANGINITA,50.6,2026-07-10,8.21,19.34,51.09,135.13,339.62,376.46
RAMCOSYS,805.6,2026-07-10,-8.41,1.56,48.42,87.2,61.77,104.75
RPTECH,783.05,2026-07-10,2.88,3.97,47.98,93.47,112.55,159.18
AMIRCHAND,177.11,2026-07-10,4.04,38.92,47.96,40.46,,
TARSONS,303.3,2026-07-10,3.46,16.62,46.73,54.29,38.18,-21.06
GREAVESCOT,263.6,2026-07-10,17.59,25.79,46.42,74.8,49.68,31.19
GOLDTECH,60.95,2026-07-10,-0.49,4.4,46.09,49.57,24.82,-17.39
UNICHEMLAB,638.75,2026-07-10,38.0,41.25,46.03,90.27,53.05,6.92
SPAL,1159.7,2026-07-10,5.05,10.3,45.24,52.0,69.96,38.08
DENTA,353.05,2026-07-10,1.8,5.18,45.02,33.1,14.14,24.51
EVERESTIND,491.85,2026-07-10,-0.38,3.96,44.24,46.84,7.57,-11.04
ONELIFECAP,37.53,2026-07-10,-4.06,11.73,44.18,149.37,129.12,173.94
SUPREMEENG,1.62,2026-07-10,8.0,15.71,43.36,51.4,5.19,-2.99
WABAG,2221.2,2026-07-10,8.07,11.17,43.3,63.87,85.29,49.48
AEGISVOPAK,283.18,2026-07-10,1.22,21.74,43.23,49.16,23.77,8.45
RML,1299.6,2026-07-10,4.1,15.44,43.18,75.48,63.68,47.08
WALPAR,34.9,2026-07-09,3.56,31.7,42.45,-17.4,-23.97,-23.3
MORARJEE,9.75,2026-07-10,5.41,10.42,42.34,30.87,34.48,31.22
NACLIND,234.56,2026-07-10,4.89,16.04,42.17,41.08,36.08,-4.58
EIFFL,324.2,2026-07-10,-0.2,0.88,41.85,36.34,27.16,21.11
AEQUS,248.78,2026-07-10,7.28,3.85,41.82,72.8,76.34,
LODHA,1220.75,2026-07-10,11.39,29.93,41.62,47.69,15.01,-13.25
JAYBARMARU,187.77,2026-07-10,4.25,9.56,41.0,108.89,94.56,147.93
CUPID,212.24,2026-07-10,-0.4,12.65,40.94,126.44,149.99,868.25
MACPOWER,1371.7,2026-07-10,-4.2,4.08,40.81,35.48,42.81,36.58
KALYANKJIL,476.15,2026-07-10,24.89,26.02,40.58,6.01,-6.07,-18.76
ZSARACOM,13076.5,2026-07-10,26.5,37.65,40.54,,,
AMAGI,580.2,2026-07-10,10.96,4.64,40.03,63.76,,
FUSION,234.04,2026-07-10,3.47,26.0,39.94,48.4,41.57,21.78
NITTAGELA,2031.4,2026-07-10,15.22,22.91,39.52,,,
SWARAJ,323.0,2026-07-09,-1.18,17.28,39.43,9.36,37.45,72.96
CHEMBONDCH,243.13,2026-07-10,1.27,11.95,39.15,58.96,61.82,
IONEXCHANG,468.3,2026-07-10,14.72,13.67,39.11,23.86,32.1,-13.22
AGARWALFT,41.6,2026-07-09,0.0,4.0,38.44,34.85,6.67,-16.8
RITEZONE,23.8,2026-07-09,0.0,25.59,38.37,53.55,3.48,3.7
ONMOBILE,68.54,2026-07-10,-9.31,13.82,38.32,49.36,20.84,30.4
DAICHI,320.7,2026-07-10,-0.4,1.57,37.94,,,
PWL,147.43,2026-07-10,9.13,19.19,37.66,44.82,14.07,
HIKAL,244.75,2026-07-10,11.16,13.87,37.26,36.04,13.68,-27.73
GODREJIND,1417.7,2026-07-10,17.25,22.9,37.24,58.93,38.42,25.02
CEWATER,352.6,2026-07-10,8.71,5.4,37.2,11.41,-19.38,-40.54
RELTD,174.12,2026-07-10,-1.74,6.84,37.18,27.73,23.67,32.91
KIRLOSENG,2491.9,2026-07-10,9.99,2.08,37.08,69.15,115.77,173.09
SHAREINDIA,179.34,2026-07-10,30.5,33.44,37.08,25.6,15.12,3.84
STYL,359.5,2026-07-10,8.51,15.21,36.98,56.67,31.08,
RPGLIFE,2856.9,2026-07-10,19.39,26.63,36.85,53.38,23.19,13.66
IKIO,210.75,2026-07-10,5.69,38.33,36.64,49.51,23.3,-0.33
TBZ,228.34,2026-07-10,21.3,20.69,36.0,61.33,35.06,19.06
DBSTOCKBRO,42.71,2026-07-10,18.54,33.47,35.93,64.27,72.78,44.19
SCANSTL,47.45,2026-07-10,13.6,21.67,35.69,,,
EQUIPPP,23.29,2026-07-10,6.35,9.29,35.49,56.1,10.27,29.39
EIEL,244.49,2026-07-10,1.67,11.41,34.92,41.2,29.23,-0.29
UFBL,755.8,2026-07-10,6.82,15.15,34.87,168.82,247.8,151.26
MIRZAINT,39.86,2026-07-10,10.66,13.69,34.16,24.6,15.6,15.54
SPRL,111.0,2026-07-09,0.0,-4.06,34.14,0.77,-26.59,-24.44
SABEVENTS,9.2,2026-07-10,10.44,8.36,34.11,-15.13,-10.16,42.41
SUMEETINDS,31.72,2026-07-10,2.12,11.42,34.1,5.73,21.95,24.35
GNA,475.4,2026-07-10,0.44,10.24,34.03,8.08,33.34,48.47
AVG,209.79,2026-07-10,-2.46,17.38,33.83,31.89,20.49,-27.8
BHARATSE,241.54,2026-07-10,-0.43,28.86,33.74,36.52,48.24,130.52
AETHER,1500.8,2026-07-10,10.26,11.82,33.45,26.1,53.17,92.3
SIKA,1206.9,2026-07-10,3.29,15.2,33.4,,,
INDNIPPON,1168.5,2026-07-10,17.17,21.11,33.39,51.1,49.05,54.0
CCAVENUE,18.1,2026-07-10,6.91,7.8,33.28,19.55,16.1,9.63
NRL,100.29,2026-07-10,4.74,19.52,33.24,95.23,79.09,29.12
SKMEGGPROD,321.35,2026-07-10,0.61,5.69,33.21,84.01,86.8,131.56
SUVEN,357.85,2026-07-10,13.78,29.19,33.13,83.02,124.12,32.49
DPABHUSHAN,1193.7,2026-07-10,24.5,25.49,33.08,4.66,-16.47,-20.74
KIRLOSIND,4134.3,2026-07-10,1.95,3.12,33.02,40.24,37.32,-0.88
IXIGO,207.18,2026-07-10,-3.95,7.39,32.95,21.86,-5.35,18.32
BLUEJET,624.05,2026-07-10,11.05,20.87,32.85,53.39,24.76,-31.84
GALAPREC,1187.7,2026-07-10,-3.75,11.39,32.76,60.71,61.56,31.37
AUTOIND,97.64,2026-07-10,16.74,14.91,32.54,49.18,29.31,30.66
INVPRECQ,798.05,2026-07-10,0.03,-4.19,32.48,,,
IOLCP,171.06,2026-07-10,18.41,20.19,32.05,108.3,121.29,90.42
VINSYS,498.0,2026-07-09,2.24,8.89,32.04,55.62,44.85,33.12
ORIENTHOT,133.53,2026-07-10,-3.43,-5.39,31.56,35.95,15.11,-10.37
VENUSPIPES,1807.9,2026-07-10,-0.2,6.27,31.54,46.72,57.76,11.09
IVALUE,305.95,2026-07-10,8.94,11.98,31.48,27.22,20.86,
BLUSPRING,113.04,2026-07-10,-4.11,1.96,31.32,74.96,80.29,30.89
SUBEXLTD,13.23,2026-07-10,14.55,16.87,31.25,50.17,24.11,-9.94
ESAFSFB,35.73,2026-07-10,3.6,9.8,30.88,53.55,39.19,3.15
SPANDANA,305.85,2026-07-10,-1.51,16.07,30.87,41.58,24.84,9.55
PANSARI,362.85,2026-07-10,8.77,28.65,30.85,32.91,17.05,40.1
LLOYDSENGG,90.6,2026-07-10,0.24,4.01,30.79,81.64,77.65,11.18
SCHNEIDER,1414.2,2026-07-10,-5.78,-2.71,30.59,40.01,119.51,69.02
SSFL,277.5,2026-07-09,-3.16,3.89,30.53,145.68,129.24,85.68
PRESTIGE,1733.2,2026-07-10,1.74,12.59,30.51,31.06,10.81,2.28
CHOICEIN,835.0,2026-07-10,5.19,12.05,30.31,18.89,1.8,19.01
GANDHAR,203.15,2026-07-10,7.89,13.39,30.16,48.18,33.46,20.63
QFIL,60.0,2026-07-09,-1.4,6.29,30.15,50.0,-1.64,-24.53
