ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11906.05,2026-06-23,83922.93,83982.27,84160.79,85740.3,7551.7,7922.94
ACCORD,115.2,2026-06-22,27.43,62.48,117.36,334.72,316.64,395.48
GRANDOAK,50.91,2026-06-23,-4.14,40.6,90.6,,,
MODISONLTD,328.85,2026-06-23,-2.78,9.67,88.56,186.98,138.63,117.07
HITECHCORP,311.55,2026-06-23,1.41,0.79,85.59,129.76,81.02,70.53
SSFL,219.85,2026-06-22,10.59,13.74,77.16,66.55,58.79,45.08
ZEELEARN,9.72,2026-06-23,4.97,30.47,67.3,98.37,32.07,6.23
SIGNORIA,91.5,2026-06-22,26.03,52.88,65.76,63.25,0.27,-25.61
SIGMAADV,578.85,2026-06-23,5.0,25.24,65.6,253.26,200.45,545.32
ROLLT,3.4,2026-06-23,-4.76,19.72,65.05,178.69,167.72,93.18
PARAS,1333.0,2026-06-23,-3.33,20.29,64.16,128.02,96.97,53.82
VENUSREM,1768.1,2026-06-23,4.5,-6.1,63.4,114.32,116.69,311.28
BLUSPRING,109.04,2026-06-23,0.93,17.49,62.02,117.12,62.41,48.17
NPST,1639.4,2026-06-23,5.82,-0.85,60.44,54.53,18.6,-14.7
DEEM,54.4,2026-06-22,21.7,3.42,60.0,51.96,25.35,-9.41
NRL,82.75,2026-06-23,-0.73,9.27,59.2,75.1,45.05,10.1
BLISSGVS,470.05,2026-06-23,-0.68,6.94,56.5,141.76,163.17,218.15
SETL,206.58,2026-06-23,2.1,22.28,55.8,87.03,34.39,23.24
TCIFINANCE,20.52,2026-06-23,-5.0,-26.4,55.22,55.34,-4.34,27.22
CLCIND,44.49,2026-06-22,4.98,10.21,54.96,191.74,-84.11,-84.11
MSTCLTD,658.55,2026-06-23,-4.59,4.57,54.5,68.23,36.43,33.08
DECNGOLD,217.86,2026-06-23,-4.24,13.11,52.49,,,
BETA,2093.2,2026-06-23,-2.53,14.03,52.04,96.03,32.62,17.91
NIITLTD,100.14,2026-06-23,-3.32,12.18,51.45,84.22,4.65,-20.25
CUPID,181.99,2026-06-23,1.22,10.41,51.27,127.2,94.02,882.99
ORBTEXP,249.63,2026-06-23,20.0,30.66,51.24,73.35,30.66,44.66
SANGINITA,39.97,2026-06-23,1.99,12.53,51.06,130.37,284.33,293.41
BHAGERIA,229.08,2026-06-23,-0.03,5.18,50.4,69.25,21.65,28.57
SICALLOG,95.91,2026-06-22,9.41,26.45,50.38,47.69,-2.13,-12.92
KIRLOSENG,2504.4,2026-06-23,4.8,29.51,49.87,94.49,93.24,197.72
RUBYMILLS,337.35,2026-06-23,0.16,1.02,48.23,68.93,50.61,44.49
VADILALIND,6382.9,2026-06-23,0.37,5.91,47.41,50.97,26.04,12.84
CPPLUS,3561.3,2026-06-23,-1.94,5.79,47.4,116.86,129.3,
CARTRADE,2636.8,2026-06-23,2.55,13.41,46.77,55.55,-5.59,61.87
INDSWFTLAB,193.34,2026-06-23,2.36,19.46,46.7,44.25,108.16,83.91
RUBICON,1388.3,2026-06-23,0.85,3.27,46.18,80.91,101.61,
UFBL,693.5,2026-06-23,3.62,12.77,45.92,214.1,263.72,116.41
WABAG,2088.0,2026-06-23,1.27,28.17,45.87,77.93,61.41,41.26
AEGISLOG,1055.7,2026-06-23,-1.31,7.25,45.72,79.56,43.74,35.81
GTECJAINX,26.62,2026-06-23,4.97,-10.34,45.46,30.04,8.74,10.92
EQUIPPP,21.89,2026-06-23,1.86,17.56,45.35,24.37,-2.71,8.47
EIFFL,339.24,2026-06-23,-4.85,38.6,45.32,48.31,37.59,58.13
KERNEX,1960.7,2026-06-23,-0.43,-3.76,45.09,116.65,55.12,65.99
AEROENTER,142.94,2026-06-23,-1.41,29.45,44.35,118.86,54.81,50.53
COCKERILL,8917.5,2026-06-23,-3.16,-4.37,44.26,,,
SHUBHLAXMI,29.0,2026-06-22,18.85,25.54,43.92,11.54,-24.87,77.91
ASTRAMICRO,1688.7,2026-06-23,0.79,15.82,43.73,89.26,77.92,48.59
SEDEMAC,2849.8,2026-06-23,-0.26,4.2,43.69,93.93,,
VMARCIND,1611.9,2026-06-22,13.21,16.59,43.68,147.66,123.97,448.83
VINYAS,1474.3,2026-06-22,4.94,10.6,43.62,56.98,27.65,23.87
IZMO,1010.1,2026-06-23,-3.97,-2.07,43.48,52.27,20.45,176.78
KANORICHEM,124.72,2026-06-23,-1.57,22.65,43.14,109.97,57.81,36.56
QUADFUTURE,405.6,2026-06-23,-2.65,6.76,42.89,41.94,13.25,-11.04
QFIL,57.0,2026-06-22,1.88,23.78,42.86,20.89,1.79,-24.3
BHAGYANGR,392.1,2026-06-23,-3.77,20.24,42.82,188.12,182.11,373.55
ORIENTHOT,141.44,2026-06-23,17.54,18.92,42.68,57.16,35.44,-2.8
VSCL,28.35,2026-06-22,5.0,6.98,42.11,27.42,73.93,-15.12
CEMPRO,1222.5,2026-06-23,-3.98,3.73,42.05,140.46,48.26,52.8
SYNOPTICS,68.45,2026-06-22,-3.11,17.31,41.87,48.48,5.07,-8.92
YASHO,2870.2,2026-06-23,0.37,3.01,41.75,107.44,97.63,49.07
TBZ,190.19,2026-06-23,-0.6,1.29,41.44,57.04,15.69,5.16
GVPIL,1034.75,2026-06-23,1.25,6.02,41.39,149.79,213.28,238.54
IBULLSLTD,26.89,2026-06-23,-1.47,13.08,41.01,191.33,72.48,55.16
THANGAMAYL,5378.0,2026-06-23,-3.22,-2.24,40.88,70.25,56.96,189.34
EFFWA,368.65,2026-06-22,13.78,18.82,40.55,80.05,57.37,52.84
MDL,70.2,2026-06-22,0.29,0.29,40.4,24.47,-3.84,-32.5
JASH,559.8,2026-06-23,1.97,11.24,40.21,62.84,27.64,2.43
COFFEEDAY,34.34,2026-06-23,0.94,1.78,40.16,53.72,-3.81,-5.97
ORCHPHARMA,989.65,2026-06-23,3.29,3.0,40.08,94.14,26.43,44.78
ZEEL,114.86,2026-06-23,-0.77,5.87,39.85,67.95,25.04,-21.64
ELECTHERM,1075.35,2026-06-23,2.15,-4.18,38.96,82.0,17.8,-11.82
GAYAPROJ,23.33,2026-06-23,-1.52,1.66,38.87,66.76,102.34,171.28
JAYBARMARU,165.29,2026-06-23,1.21,3.88,38.48,109.97,76.4,119.6
PRADPME,544.75,2026-06-23,3.37,9.41,38.38,,,
PANAMAPET,469.0,2026-06-23,-5.53,22.94,37.86,85.27,59.93,30.6
STLTECH,607.3,2026-06-23,-2.67,-0.25,37.66,250.64,479.04,500.57
EMSLIMITED,445.6,2026-06-23,9.18,44.42,37.45,59.17,0.67,-23.71
NAVKARURB,1.11,2026-06-23,-2.63,7.77,37.04,33.73,-11.9,-28.26
IMPEXFERRO,2.41,2026-06-22,-4.74,-0.41,36.93,56.49,31.69,8.56
BROOKS,73.51,2026-06-23,5.0,8.82,36.81,59.7,-20.69,-46.86
EPACKPEB,259.03,2026-06-23,-3.03,1.82,36.78,83.06,-16.82,
SUPREMEENG,1.34,2026-06-23,1.52,9.84,36.73,19.64,13.56,-27.96
SKMEGGPROD,247.55,2026-06-23,-0.42,4.93,36.72,63.4,14.24,98.9
CEWATER,373.3,2026-06-23,4.36,38.62,36.69,39.71,-15.27,-33.06
STEL,606.55,2026-06-23,-1.46,-1.63,36.67,42.3,15.02,51.83
HFCL,202.29,2026-06-23,-3.42,12.1,36.49,204.24,205.3,147.83
IPSL,260.0,2026-06-22,0.0,2.1,36.45,4.46,-5.11,-3.39
HMVL,86.56,2026-06-23,-0.54,5.05,36.36,41.53,20.78,-1.33
SKFINDUS,2833.5,2026-06-23,2.83,13.76,36.29,33.66,15.64,
VINDHYATEL,2162.0,2026-06-23,-7.64,-1.66,36.12,112.15,51.63,28.51
INOXINDIA,1968.2,2026-06-23,-3.56,10.18,36.06,69.45,75.96,67.71
KWIL,35.89,2026-06-23,-1.56,-3.65,36.05,54.83,,
WTICAB,123.6,2026-06-22,31.0,23.6,35.82,24.66,-8.51,-11.75
PPL,262.89,2026-06-23,-0.57,1.99,35.21,41.9,7.14,-32.37
RPTECH,735.5,2026-06-23,-3.25,31.05,34.83,115.0,116.93,152.87
BIRLACABLE,214.62,2026-06-23,-3.47,5.29,34.52,86.29,57.31,19.77
IFCI,81.58,2026-06-23,-2.14,-8.95,34.31,61.35,54.01,32.33
SOTL,571.75,2026-06-23,-2.63,-1.0,34.2,76.0,50.26,40.77
STOVEKRAFT,747.7,2026-06-23,2.05,13.37,34.19,51.33,22.8,34.85
PRIZOR,874.85,2026-06-22,1.58,16.65,33.92,124.58,202.66,357.92
KIRLOSIND,4142.5,2026-06-23,-3.96,29.51,33.69,57.42,26.31,18.85
SUNDRMBRAK,841.85,2026-06-23,-0.64,12.98,33.45,64.81,22.82,9.11
DHARAN,0.16,2026-06-23,0.0,0.0,33.33,23.08,-38.46,-68.63
SADHNANIQ,3.09,2026-06-23,3.34,29.83,33.19,122.3,-61.57,-73.27
CLEANMAX,1491.4,2026-06-23,-0.17,17.06,33.16,78.65,,
DEEDEV,697.3,2026-06-23,2.98,1.13,33.12,179.14,215.45,117.26
NELCO,880.75,2026-06-23,-4.8,23.02,32.65,63.96,16.83,-16.77
TEJASNET,620.25,2026-06-23,-1.14,6.51,32.49,54.75,36.63,-10.88
RPPL,21.55,2026-06-23,4.46,9.89,32.29,43.67,18.08,-16.99
ONELIFECAP,33.2,2026-06-23,1.84,23.28,32.27,128.97,105.32,109.46
PANACEABIO,553.2,2026-06-23,5.55,2.29,32.17,71.77,55.31,33.29
SYRMA,1373.0,2026-06-23,2.75,5.53,32.17,84.05,87.18,173.3
DAICHI,336.41,2026-06-23,4.45,26.88,31.74,,,
AMAGI,517.2,2026-06-23,-2.7,21.34,31.45,54.73,,
GENESYS,363.0,2026-06-23,1.38,15.13,30.86,46.84,-16.02,-42.25
BAFNAPH,176.59,2026-06-23,4.99,12.35,30.78,47.59,7.02,137.03
AGARIND,535.8,2026-06-23,-1.75,-7.66,30.71,40.19,-27.58,-44.13
POKARNA,1089.8,2026-06-23,7.0,25.16,30.66,36.23,27.4,5.55
WELSPLSOL,56.25,2026-06-23,-3.78,7.22,30.63,,,
FCL,43.4,2026-06-23,-4.43,4.58,30.57,108.55,77.14,55.42
PALREDTEC,57.62,2026-06-23,1.98,25.23,30.36,108.39,48.62,16.66
APARINDS,16654.0,2026-06-23,2.98,4.18,30.29,69.85,87.3,113.45
NACLIND,205.72,2026-06-23,-4.68,24.82,30.1,56.92,21.32,15.44
HCC,27.14,2026-06-23,-2.48,13.7,30.04,90.72,38.4,-9.59
ICIL,393.4,2026-06-23,1.07,12.53,29.88,75.04,44.98,44.19
MAHESHWARI,72.19,2026-06-23,1.68,0.97,29.86,69.14,47.93,26.05
TRIDHYA,11.75,2026-06-22,10.85,32.02,29.83,46.88,-21.4,-39.74
GOCLCORP,426.0,2026-06-23,-4.33,5.25,29.7,89.33,44.8,19.13
SILVERTUC,190.12,2026-06-23,-2.52,-8.75,29.62,62.63,-78.11,-73.87
SASKEN,2349.6,2026-06-23,-4.36,10.61,29.54,114.81,71.54,71.25
TIMEX,490.6,2026-06-23,-1.81,-1.18,29.46,,,
MANCREDIT,216.7,2026-06-23,-0.58,-3.28,29.32,28.67,28.09,10.01
K2INFRA,71.1,2026-06-22,17.91,44.22,29.27,48.74,14.77,-6.94
BEARDSELL,31.34,2026-06-23,5.84,6.53,29.13,33.25,3.47,5.11
