ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
PREMIERENE,943.3,2026-04-07,5.79,9.08,31.0,11.51,-7.33,0.64
ADANIPOWER,163.36,2026-04-07,8.6,7.8,16.59,10.25,7.11,60.38
WAAREEENER,3083.8,2026-04-07,-0.84,-2.59,16.54,7.59,-7.4,28.32
DMART,4466.0,2026-04-07,12.87,18.44,16.44,20.06,0.36,9.38
PERSISTENT,5386.2,2026-04-07,10.44,14.19,16.04,-14.05,9.08,-1.7
PAGEIND,35040.0,2026-04-07,10.28,9.48,11.15,-1.34,-13.29,-19.0
TECHM,1473.4,2026-04-07,6.46,6.4,10.51,-8.6,5.14,6.89
ANGELONE,246.1,2026-04-07,8.16,7.17,10.33,4.73,15.06,9.05
AUROPHARMA,1330.0,2026-04-07,1.96,2.99,8.53,11.48,22.71,14.67
ADANIENSOL,1073.3,2026-04-08,12.2,13.35,8.14,1.46,19.74,23.08
BSE,2950.8,2026-04-07,9.96,5.16,6.86,10.66,41.77,62.06
COFORGE,1230.6,2026-04-07,10.4,12.97,6.76,-25.25,-22.77,-23.41
HCLTECH,1441.6,2026-04-07,7.45,8.09,6.46,-11.47,5.34,-6.3
OFSS,7192.0,2026-04-07,6.85,9.3,5.93,-6.98,-16.28,-3.99
ABB,6269.0,2026-04-07,5.51,-0.44,5.73,20.43,20.58,13.94
LTM,4523.0,2026-04-08,10.13,10.17,5.38,,,
OBEROIRLTY,1560.3,2026-04-07,9.96,7.92,5.28,-9.69,-1.96,-4.24
ETERNAL,243.62,2026-04-08,3.0,7.34,4.75,-14.26,-25.95,20.78
WIPRO,204.72,2026-04-07,9.1,7.24,4.62,-21.93,-12.89,-18.35
ADANIGREEN,925.35,2026-04-07,14.68,7.21,4.61,-10.92,-13.09,-2.46
NUVAMA,1281.0,2026-04-08,12.48,15.34,4.56,-12.75,3.56,16.07
IEX,126.97,2026-04-07,10.65,5.34,4.39,-4.36,-8.98,-26.34
MPHASIS,2328.1,2026-04-07,13.4,11.33,4.32,-17.07,-13.49,-5.02
NMDC,81.74,2026-04-07,7.17,2.46,4.21,-0.36,10.59,23.97
NATIONALUM,411.75,2026-04-07,6.64,11.74,3.99,26.22,97.3,143.95
ONGC,286.65,2026-04-07,0.7,8.01,3.73,21.51,23.68,22.64
KALYANKJIL,414.35,2026-04-07,10.23,8.27,3.64,-16.41,-10.95,-11.06
PNBHOUSING,817.0,2026-04-07,8.2,3.17,3.33,-18.14,-7.4,-6.84
DELHIVERY,442.0,2026-04-07,6.07,4.53,3.25,9.27,1.74,73.27
SUZLON,41.55,2026-04-07,5.03,-0.95,3.23,-23.45,-24.7,-26.67
JIOFIN,246.86,2026-04-08,6.44,9.18,3.14,-18.18,-17.73,8.67
CAMS,672.7,2026-04-07,7.49,4.99,3.12,-10.64,-11.25,-8.19
COALINDIA,463.0,2026-04-07,2.79,-1.1,3.03,9.63,24.02,24.45
TATAPOWER,387.7,2026-04-07,2.36,-3.65,2.88,-1.37,-0.88,3.88
SAIL,160.62,2026-04-07,6.08,3.28,2.86,8.92,19.05,41.2
INFY,1339.4,2026-04-07,7.1,6.65,2.57,-18.35,-5.94,-12.2
NHPC,75.67,2026-04-07,2.65,-1.47,2.05,-7.87,-10.81,-5.72
VEDL,713.25,2026-04-07,8.93,7.88,1.96,17.54,56.0,64.82
JSWENERGY,487.8,2026-04-07,3.44,-3.8,1.73,-4.47,-9.07,-8.96
LAURUSLABS,1057.45,2026-04-07,6.52,7.12,1.1,-4.43,21.37,72.77
TRENT,3823.0,2026-04-07,16.0,7.4,0.85,-13.3,-20.88,-28.15
SONACOMS,515.15,2026-04-07,6.99,1.76,0.82,6.27,24.91,12.44
RBLBANK,312.6,2026-04-07,7.89,5.16,0.81,-2.54,13.59,80.8
BOSCHLTD,33445.0,2026-04-07,16.35,10.05,0.65,-15.16,-12.72,19.54
OIL,481.9,2026-04-07,1.36,1.35,0.58,14.09,19.92,28.01
IREDA,115.68,2026-04-07,6.71,-0.07,0.56,-20.69,-23.83,-27.58
GLENMARK,2114.1,2026-04-07,-0.83,-3.03,0.25,2.4,8.04,37.52
SAMMAANCAP,145.18,2026-04-07,-2.9,5.23,-0.02,-2.31,-14.39,35.56
HINDALCO,954.5,2026-04-07,7.92,9.18,-0.05,3.11,24.62,40.89
MCX,2541.9,2026-04-07,6.38,5.28,-0.45,14.71,58.9,140.19
PFC,407.4,2026-04-07,7.35,-0.54,-0.73,10.3,1.89,2.54
POLICYBZR,1459.7,2026-04-07,2.23,-2.5,-0.89,-19.17,-14.24,-11.38
NAUKRI,1005.75,2026-04-07,3.93,2.82,-0.94,-26.3,-24.57,-29.52
TATAELXSI,4357.6,2026-04-07,9.58,2.83,-0.96,-18.36,-16.62,-15.49
CGPOWER,693.9,2026-04-07,5.93,1.8,-1.03,7.14,-6.0,8.92
MAZDOCK,2328.1,2026-04-07,12.73,0.17,-1.04,-6.38,-17.64,-11.29
TITAN,4230.6,2026-04-07,7.07,3.02,-1.04,4.42,24.13,38.52
DIXON,10116.5,2026-04-07,4.58,-2.18,-1.05,-16.84,-38.51,-23.21
