ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11429.2,2026-09-15,84186.13,82600.44,81130.99,80614.69,81362.58,7590.22
MBECL,346.92,2026-09-15,5.0,34.0,430.46,430.46,430.46,430.46
BODALCHEM,176.66,2026-09-15,2.47,13.52,157.97,166.42,306.58,165.97
TBZ,524.45,2026-09-15,-0.35,9.07,110.09,181.24,300.89,182.0
PENTAGON,93.0,2026-09-11,13.0,82.35,78.67,67.42,29.53,72.38
AMBEY,35.75,2026-09-11,21.19,30.95,74.39,,,
PVP,61.58,2026-09-15,-5.0,-5.49,73.81,98.65,156.05,112.93
SHANTIGEAR,679.25,2026-09-15,-4.99,6.13,70.9,52.54,50.94,24.43
MANAV,40.75,2026-09-11,5.3,13.19,69.79,-1.21,-4.68,167.21
ROLLT,4.95,2026-09-15,4.21,13.27,63.91,74.3,302.44,323.08
DCG,89.1,2026-09-11,33.68,56.59,63.49,50.51,48.75,30.36
KALYANIFRG,1044.3,2026-09-15,2.22,-3.4,63.23,73.53,84.7,48.65
CORDSCABLE,354.25,2026-09-15,-5.13,13.05,62.12,59.64,135.79,101.58
DSKULKARNI,21.42,2026-09-15,2.0,10.3,61.05,58.08,58.08,58.08
XTRANET,276.09,2026-09-15,1.75,-1.34,60.05,,,
MAL,48.7,2026-09-11,27.49,61.53,59.93,67.64,28.16,-16.03
ICDSLTD,63.15,2026-09-15,1.01,-11.62,57.68,46.55,16.0,36.13
GENESYS,285.51,2026-09-15,-7.24,18.88,57.61,-9.45,2.76,-49.89
RAYMOND,995.95,2026-09-15,-0.68,34.43,56.73,68.26,180.19,60.06
CALSOFT,37.86,2026-09-15,-2.27,-7.61,53.9,80.8,196.01,147.61
BHAGERIA,306.5,2026-09-15,-3.33,0.61,53.83,42.28,110.87,61.68
PRABHA,239.42,2026-09-15,-2.13,-1.63,53.54,47.2,56.64,2.16
MONQ50,229.73,2026-09-15,6.18,40.0,53.0,59.24,141.01,155.68
PKTEA,1024.6,2026-09-15,-8.66,27.65,50.69,34.98,28.57,35.53
ANMOL,15.27,2026-09-15,-9.48,51.49,50.3,35.85,40.61,-4.8
SETUINFRA,0.63,2026-09-15,-4.55,10.53,50.0,43.18,61.54,-13.7
SETL,444.75,2026-09-15,-5.0,14.46,49.04,163.26,283.04,136.27
GIRIRAJ,84.5,2026-09-11,13.19,1.93,49.03,-36.47,-40.28,-72.92
VALIANTLAB,122.63,2026-09-15,-4.13,15.72,48.8,83.03,136.78,40.86
KSR,44.4,2026-09-15,4.72,30.09,48.69,45.86,24.13,
WHEELS,2129.1,2026-09-15,-4.53,21.29,48.31,33.16,138.28,172.99
IMPEXFERRO,5.28,2026-09-15,1.93,11.86,47.9,108.7,218.07,162.69
VERTEXPLUS,67.95,2026-09-11,19.84,32.07,47.72,19.95,-39.76,-48.77
VILINBIO,59.0,2026-09-11,8.76,25.8,47.68,23.56,70.27,151.6
INDORAMA,82.81,2026-09-15,-4.27,12.57,47.64,80.37,153.47,52.65
SUBEXLTD,20.44,2026-09-15,-1.73,18.29,47.26,85.31,148.06,57.11
OAL,510.95,2026-09-15,-3.97,-1.72,46.78,51.12,105.84,52.06
GFSTEELS,21.99,2026-09-15,4.96,46.6,46.6,61.57,86.67,126.0
SUPREMEENG,3.39,2026-09-15,1.8,11.88,45.49,177.87,245.92,253.13
STLNETWORK,37.2,2026-09-15,1.64,22.73,44.3,31.73,100.54,62.3
TBI,87.75,2026-09-11,22.99,24.73,43.5,34.28,38.19,-4.77
ABSMARINE,316.0,2026-09-11,-6.16,16.05,43.15,38.14,89.39,69.66
RAMBHAJO,253.22,2026-09-15,-5.96,-8.36,42.43,,,
NIRAJISPAT,300.0,2026-09-15,-0.1,-22.64,42.18,53.98,29.31,-20.18
SPECTRUM,3173.6,2026-09-15,5.0,34.0,41.87,98.55,116.6,116.84
CYBERMEDIA,23.25,2026-09-15,2.47,-11.93,40.99,36.76,76.27,18.62
MODISONLTD,478.15,2026-09-15,-4.95,0.54,40.98,61.09,309.28,208.07
AKI,5.84,2026-09-15,-4.89,-19.11,40.72,18.7,33.94,-39.04
SILKFLEX,281.05,2026-09-11,-3.95,15.68,40.42,31.64,107.42,212.28
JINDWORLD,49.44,2026-09-15,-6.51,-15.52,40.22,64.03,134.76,29.36
GREENCHEF,69.5,2026-09-11,4.98,19.83,40.12,45.7,38.72,-4.14
PCCL,434.0,2026-09-11,0.85,7.96,40.07,59.82,105.49,129.81
AHCL,20.18,2026-09-15,3.12,30.36,39.85,32.41,73.49,88.23
SOLARA,715.8,2026-09-15,-4.45,2.69,39.72,19.06,62.22,5.38
NOVARTIND,2188.0,2026-09-15,-8.5,33.45,38.26,69.04,225.47,225.47
ESCONET,249.5,2026-09-11,0.04,26.23,36.98,130.06,107.83,17.16
MMP,457.7,2026-09-15,-2.61,13.25,36.3,72.36,118.75,59.87
ROCKINGDCE,227.35,2026-09-11,-0.72,-1.2,36.22,23.39,17.19,20.61
SEL,354.2,2026-09-11,11.4,14.85,35.32,91.51,108.35,54.0
ANTELOPUS,1057.8,2026-09-15,-7.16,7.36,35.16,33.1,94.91,92.38
PRIZOR,1200.0,2026-09-11,-1.99,8.2,34.93,44.48,210.88,284.68
MANINDS,808.2,2026-09-15,-6.69,2.49,34.82,41.03,104.25,94.35
QUADFUTURE,484.6,2026-09-15,1.27,16.59,34.44,27.56,63.27,10.02
CORDELIA,112.33,2026-09-15,-0.46,2.98,34.07,,,
SABAR,9.5,2026-09-14,0.0,20.25,33.8,61.02,59.66,46.15
PCJEWELLER,12.89,2026-09-15,-5.91,-7.47,33.71,40.57,51.47,-2.42
RMDRIP,23.5,2026-09-15,-0.21,11.22,33.14,20.57,0.89,-48.34
MENONBE,304.35,2026-09-15,2.3,-5.3,32.51,82.91,150.18,138.09
MEDICAMEQ,318.2,2026-09-15,-1.5,17.74,32.34,41.27,16.92,-6.5
ACCENTMIC,725.75,2026-09-11,16.38,21.64,32.21,61.63,114.32,173.92
SHIVALIK,353.9,2026-09-15,-2.25,8.09,32.06,60.86,36.01,-26.09
