ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,12129.95,2026-05-25,86790.76,85684.65,82360.57,79581.74,79902.31,81445.88
AHLWEST,649.85,2026-05-25,5.11,34.11,118.36,,,
OMAXAUTO,227.79,2026-05-25,14.22,-0.88,104.67,111.6,164.44,160.32
DSSL,1895.1,2026-05-25,37.05,32.73,82.76,107.0,104.9,60.74
NOIDATOLL,6.82,2026-05-25,59.35,81.38,81.87,79.95,58.24,46.04
PARACABLES,65.35,2026-05-25,19.84,8.79,77.82,92.32,66.5,21.69
BBOX,976.15,2026-05-25,4.38,23.86,77.45,78.96,89.08,117.67
STLTECH,463.2,2026-05-25,9.79,17.35,73.84,178.55,338.51,543.24
FCL,39.03,2026-05-25,27.88,37.77,70.36,63.99,61.82,66.51
CALSOFT,20.38,2026-05-25,-5.74,-19.29,69.55,51.98,21.6,86.12
UFBL,502.85,2026-05-25,37.94,35.34,67.67,102.21,164.64,
SPARC,232.99,2026-05-25,43.62,38.31,67.28,77.96,75.4,42.68
HFCL,162.84,2026-05-25,16.57,9.69,62.48,131.8,130.29,87.23
DENEERS,241.2,2026-05-22,4.98,14.04,60.64,49.35,65.66,-23.05
IDEAFORGE,814.7,2026-05-25,-0.37,2.45,58.1,98.76,75.03,54.64
WHEELS,1633.5,2026-05-25,2.7,23.12,55.88,82.85,93.87,117.03
SIGMAADV,367.0,2026-05-25,19.92,8.28,55.07,120.75,,
MTARTECH,7951.0,2026-05-25,11.82,21.95,54.71,115.97,213.15,378.11
BALAMINES,1920.9,2026-05-25,8.96,35.81,53.6,74.34,63.91,33.41
SANCO,3.8,2026-05-25,4.68,17.65,52.61,68.14,97.92,47.29
SASKEN,1924.4,2026-05-25,4.81,17.73,51.79,66.82,43.61,34.87
JAINAM,277.05,2026-05-22,-6.07,-2.79,51.64,33.2,0.75,16.41
SANDHAR,705.6,2026-05-25,37.4,31.34,49.73,41.47,38.73,54.64
AEROFLEX,414.35,2026-05-25,12.32,3.95,49.12,82.23,124.74,148.64
GRCL,550.55,2026-05-22,-9.75,2.89,48.8,41.17,41.18,10.62
VERANDA,237.85,2026-05-25,2.32,11.05,47.68,27.48,16.01,12.51
ANLON,584.8,2026-05-22,6.33,0.83,47.49,54.53,44.45,57.84
IDEA,14.04,2026-05-25,9.18,15.27,47.48,30.85,39.7,107.69
OLIL,460.15,2026-05-22,2.03,0.25,46.08,58.62,40.38,171.0
AVALON,1511.2,2026-05-25,14.75,12.78,45.22,52.88,55.97,73.66
MODISONLTD,209.28,2026-05-25,25.31,24.35,45.15,49.21,50.53,55.37
INSPIRISYS,119.28,2026-05-25,4.55,29.53,45.09,38.83,29.33,13.94
GVPIL,768.4,2026-05-25,16.2,20.18,44.69,64.43,121.7,
KSHITIJPOL,4.11,2026-05-25,9.89,-5.73,44.21,46.79,59.92,17.77
APOLLO,408.2,2026-05-25,31.25,28.49,43.78,70.72,49.72,193.26
YASHO,2110.7,2026-05-25,23.58,23.16,43.06,43.67,32.18,13.5
ONELIFECAP,26.35,2026-05-25,25.72,40.31,42.59,67.73,112.67,127.35
UNIVCABLES,1165.9,2026-05-25,19.48,5.34,42.28,72.32,28.44,90.84
VINDHYATEL,1773.9,2026-05-25,10.59,-2.24,41.05,70.5,17.27,11.29
MCLEODRUSS,73.91,2026-05-25,12.38,28.03,40.75,78.01,35.89,127.98
UCL,155.75,2026-05-22,5.24,15.28,40.19,124.1,219.49,199.52
RPEL,951.25,2026-05-25,10.8,21.73,40.01,33.63,-5.73,36.45
ABSMARINE,301.35,2026-05-22,31.16,25.2,39.74,73.84,34.23,136.54
RAIN,178.98,2026-05-25,17.25,9.26,39.61,17.26,63.14,24.23
JARO,578.25,2026-05-25,20.19,43.29,39.56,28.12,-12.45,
RAYMONDREL,613.15,2026-05-25,6.26,3.99,39.45,43.49,26.05,
IOLCP,124.0,2026-05-25,14.35,14.0,39.15,65.82,39.26,45.63
GRWRHITECH,5587.9,2026-05-25,3.81,7.72,38.45,38.83,46.69,33.02
PREMEXPLN,714.6,2026-05-25,35.32,35.93,38.35,39.38,34.3,30.94
RRKABEL,1989.1,2026-05-25,2.12,3.49,37.9,31.89,46.02,52.32
NRBBEARING,386.15,2026-05-25,8.64,19.04,37.57,42.47,38.38,44.93
INDOBORAX,333.65,2026-05-25,21.68,25.2,36.33,36.38,35.88,79.62
GLAND,2333.8,2026-05-25,8.22,21.61,36.2,26.25,30.87,54.09
CEMPRO,879.95,2026-05-25,0.1,-2.87,35.67,49.27,14.01,
NIBE,1410.2,2026-05-25,32.64,37.61,35.37,35.64,32.43,-7.36
SUNFLAG,388.45,2026-05-25,9.28,1.29,35.3,55.45,55.41,46.09
CMPDI,244.66,2026-05-25,8.99,14.27,35.28,,,
PRECOT,762.55,2026-05-25,21.06,17.9,35.2,65.57,70.55,37.15
CORDSCABLE,235.6,2026-05-25,22.82,9.04,34.33,40.56,28.98,11.14
HARIOMPIPE,413.2,2026-05-25,35.23,24.83,34.29,11.45,21.03,4.0
SUVEN,271.04,2026-05-25,7.31,24.43,34.15,80.98,57.64,30.5
FSL,280.29,2026-05-25,19.82,7.41,33.94,28.19,-18.26,-26.01
PATTECH,116.85,2026-05-22,0.0,0.0,33.85,9.98,-4.06,30.92
MAYURUNIQ,747.8,2026-05-25,22.56,22.09,33.36,37.96,51.55,30.71
NORBTEAEXP,83.79,2026-05-25,0.64,10.79,33.02,-11.4,19.7,136.76
NINSYS,655.55,2026-05-25,12.35,18.19,33.0,108.31,59.31,52.17
SHADOWFAX,199.86,2026-05-25,7.68,21.33,32.74,68.76,,
CHEMBONDCH,198.09,2026-05-25,4.27,9.15,31.93,30.99,32.56,
WELINV,1880.2,2026-05-25,3.52,11.12,31.93,51.48,54.17,131.28
