ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11380.5,2026-09-25,83765.15,83826.99,81597.77,80384.44,80900.0,7647.11
MBECL,456.4,2026-09-25,8.24,38.14,597.86,597.86,597.86,597.86
TBZ,655.6,2026-09-25,3.46,24.57,135.46,255.52,426.31,256.06
BODALCHEM,202.02,2026-09-25,2.18,17.18,132.07,204.75,253.18,217.19
GFSTEELS,32.45,2026-09-25,21.49,54.89,116.33,138.43,162.54,217.83
STLNETWORK,54.61,2026-09-25,21.11,49.21,112.82,100.4,201.55,72.43
AHCL,31.51,2026-09-25,20.08,61.01,109.37,93.43,171.24,135.45
KLL,46.0,2026-09-24,25.0,87.37,100.87,40.24,18.86,-28.74
CUBEXTUB,152.24,2026-09-25,74.23,97.46,92.54,80.51,78.39,50.55
RAYMOND,1196.65,2026-09-25,10.3,19.33,90.79,102.03,237.56,94.14
XTRANET,300.79,2026-09-25,-11.9,10.85,84.43,,,
BHAGERIA,394.6,2026-09-25,9.19,24.46,77.6,82.07,179.16,127.52
FONEBOX,159.7,2026-09-24,15.72,27.76,76.46,104.74,134.85,61.31
PENTAGON,90.25,2026-09-24,-5.89,-2.96,73.56,53.1,50.42,23.63
INDORAMA,99.36,2026-09-25,-6.75,14.87,64.15,117.75,204.97,81.28
AUROIMPEX,40.95,2026-09-24,15.68,47.04,63.8,51.67,56.9,-22.44
KSHITIJPOL,4.81,2026-09-25,9.32,38.22,61.95,10.57,112.83,59.27
SPECTRUM,3518.8,2026-09-25,10.26,16.42,60.66,96.68,140.57,146.07
QUADPRO,3.85,2026-09-24,13.24,28.33,60.42,63.83,97.44,16.67
ANTELOPUS,1261.7,2026-09-25,14.62,10.74,60.4,56.13,143.43,128.09
AKI,6.63,2026-09-25,3.43,7.98,58.99,38.99,62.1,-32.55
WHEELS,2296.4,2026-09-25,5.59,2.97,53.16,37.15,111.98,166.85
OAL,533.65,2026-09-25,-2.77,0.29,52.76,64.95,126.47,58.61
SHEKHAWATI,27.39,2026-09-25,21.46,41.4,52.34,99.93,156.7,23.32
IMPEXFERRO,6.14,2026-09-25,7.91,18.53,51.23,154.77,332.39,210.1
GMMPFAUDLR,1505.2,2026-09-25,-0.13,15.09,49.79,87.31,76.93,40.75
SUPREMEENG,3.93,2026-09-25,7.67,18.02,49.43,184.78,281.55,331.87
MVGJL,224.38,2026-09-25,4.6,13.68,48.4,56.04,56.73,15.24
AMEYA,153.85,2026-09-24,2.81,27.15,47.86,47.93,61.95,49.37
