ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11947.4,2026-06-01,83918.29,85483.1,82868.06,78656.76,7651.01,7957.32
OMAXAUTO,257.15,2026-06-01,12.89,28.94,99.88,142.51,198.91,209.94
STLTECH,562.95,2026-06-01,21.53,33.43,90.96,253.66,434.72,682.53
HITECHCORP,266.39,2026-06-01,59.71,96.37,90.32,88.73,46.09,44.3
MODISONLTD,298.8,2026-06-01,42.78,78.91,80.29,117.86,113.05,85.56
FCL,40.89,2026-06-01,4.77,33.98,77.94,73.19,64.75,72.18
SASKEN,2270.1,2026-06-01,17.96,23.64,73.37,98.28,68.77,50.92
BBOX,1046.6,2026-06-01,7.22,11.91,63.63,96.18,93.73,103.12
VINDHYATEL,2183.9,2026-06-01,23.11,36.14,59.53,108.25,41.19,31.42
HFCL,182.28,2026-06-01,11.94,30.49,57.1,166.06,156.12,108.4
SSFL,163.15,2026-05-29,10.16,36.93,56.12,18.48,12.52,-18.23
WOCKPHARMA,2152.9,2026-06-01,31.47,37.0,54.26,58.08,46.24,46.93
PARACABLES,60.57,2026-06-01,-7.31,11.08,53.61,73.85,52.72,11.32
AHLWEST,552.25,2026-06-01,-15.02,-10.68,52.67,,,
SUPRIYA,1052.5,2026-06-01,37.38,53.87,51.46,60.69,40.93,45.59
INSPIRISYS,125.52,2026-06-01,5.23,10.02,51.23,44.99,33.85,18.46
KSHITIJPOL,4.96,2026-06-01,20.68,32.62,51.22,83.03,105.81,48.06
RAIN,190.7,2026-06-01,6.55,24.93,51.11,28.3,78.39,36.02
DEEDEV,623.05,2026-06-01,13.29,30.8,49.41,111.68,197.54,113.56
SIGMAADV,426.4,2026-06-01,16.19,39.32,48.24,166.73,,
NOIDATOLL,5.57,2026-06-01,-18.33,30.14,47.35,48.93,12.07,32.62
ONELIFECAP,26.22,2026-06-01,-0.49,25.1,47.3,67.33,88.77,128.4
CALSOFT,21.07,2026-06-01,3.39,-2.54,46.83,67.75,26.85,103.77
NOVARTIND,1509.1,2026-06-01,10.95,27.75,46.44,124.48,124.48,124.48
YASHO,2190.2,2026-06-01,3.77,28.23,46.15,40.27,36.13,11.21
BLISSGVS,402.45,2026-06-01,26.74,40.03,45.41,89.79,158.92,208.98
