ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11990.65,2026-05-21,85792.91,84699.51,80374.17,78326.65,78413.95,79891.0
AHLWEST,715.65,2026-05-21,15.75,47.69,191.61,,,
SANCO,4.05,2026-05-21,11.57,25.39,82.43,80.0,108.76,61.35
OMAXAUTO,206.62,2026-05-21,3.61,-10.09,81.99,86.11,128.86,130.54
BBOX,952.05,2026-05-21,1.8,20.8,79.84,85.37,84.94,106.28
NOIDATOLL,6.76,2026-05-21,57.94,79.79,76.96,65.28,52.94,38.81
CALSOFT,21.28,2026-05-21,-1.57,-15.72,71.61,48.71,24.15,97.77
WHEELS,1676.4,2026-05-21,5.39,26.35,60.28,86.76,96.77,126.49
JAINAM,290.0,2026-05-20,-1.68,1.75,58.73,39.42,5.45,21.85
ONELIFECAP,23.91,2026-05-21,14.07,27.32,58.66,46.69,94.07,106.48
INSPIRISYS,132.05,2026-05-21,15.74,43.39,58.66,48.0,36.15,26.86
DSSL,1640.6,2026-05-21,18.64,14.9,57.55,73.34,72.37,39.2
MTARTECH,7947.5,2026-05-21,11.77,21.89,56.72,117.29,204.98,382.57
SHYAMTEL,20.1,2026-05-21,-5.81,-14.79,56.54,89.98,62.36,52.85
VERANDA,243.97,2026-05-21,4.96,13.91,56.37,28.43,16.07,17.35
GRCL,579.5,2026-05-20,-5.0,8.3,55.78,48.59,48.61,15.9
SIGMAADV,332.95,2026-05-21,8.79,-1.77,54.01,86.16,,
UFBL,480.95,2026-05-21,31.93,29.44,53.11,92.13,170.88,
IDEAFORGE,739.0,2026-05-21,-9.62,-7.07,52.72,78.5,54.15,37.69
BALAMINES,1836.9,2026-05-21,4.19,29.87,52.66,68.68,55.79,28.13
DENEERS,238.35,2026-05-20,3.74,12.7,51.43,47.59,73.53,-23.09
STLTECH,420.15,2026-05-21,-0.41,6.45,50.88,162.69,296.14,514.61
SCPL,461.8,2026-05-21,6.26,3.03,50.42,42.91,109.5,42.16
PARACABLES,57.17,2026-05-21,4.84,-4.83,49.97,56.54,43.82,-7.18
SHAILY,2752.5,2026-05-21,2.28,1.94,49.54,36.13,11.1,54.08
OLIL,464.5,2026-05-20,2.99,1.2,47.44,60.12,42.81,177.07
HFCL,141.75,2026-05-21,1.47,-4.52,44.88,98.78,97.84,66.75
IDEA,13.62,2026-05-21,5.91,11.82,42.62,22.04,36.61,101.48
GVPIL,697.55,2026-05-21,5.48,9.1,41.78,43.91,98.25,
ANLON,569.0,2026-05-20,3.45,-1.9,40.84,50.35,42.43,53.78
GRWRHITECH,5524.5,2026-05-21,2.63,6.5,40.67,31.83,36.23,27.54
UCL,150.0,2026-05-20,1.35,11.03,40.38,115.83,207.69,188.46
FCL,31.59,2026-05-21,3.51,11.51,37.59,26.82,28.31,36.91
NEUEON,25.54,2026-05-20,0.0,-2.15,37.46,148.2,389.27,389.27
SHIGAN,86.95,2026-05-20,2.9,15.17,36.93,35.12,55.27,5.94
PRECOT,769.4,2026-05-21,22.15,18.95,36.27,54.86,65.04,40.25
CEMPRO,878.25,2026-05-21,-0.09,-3.06,36.13,48.27,12.83,
VISASTEEL,47.92,2026-05-20,5.0,-9.7,35.6,21.32,-11.77,45.21
EMBDL,64.6,2026-05-21,-3.94,-11.28,35.43,6.02,-18.39,-38.06
AVALON,1461.8,2026-05-21,10.99,9.09,34.82,42.19,49.19,68.56
SILKFLEX,207.25,2026-05-20,-5.37,-1.31,34.71,80.22,150.0,104.19
MORARJEE,9.99,2026-05-21,13.65,31.27,34.45,35.55,29.91,62.18
MODINATUR,484.75,2026-05-21,16.11,31.14,34.32,51.94,,
RRKABEL,1945.2,2026-05-21,-0.14,1.21,33.45,34.82,44.02,52.07
KSHITIJPOL,3.79,2026-05-21,1.34,-13.07,33.45,43.56,40.37,8.91
PATTECH,116.85,2026-05-20,0.0,0.0,33.16,9.98,-4.06,37.47
SANSTAR,118.57,2026-05-21,8.42,19.33,32.99,34.94,24.64,26.52
SHADOWFAX,205.42,2026-05-21,10.67,24.71,32.98,75.8,,
IOLCP,121.17,2026-05-21,11.74,11.4,32.82,65.26,35.97,42.36
ACCORD,53.0,2026-05-20,10.19,21.28,32.67,106.63,131.44,138.2
MWL,369.0,2026-05-21,0.9,5.61,32.28,37.87,47.35,130.47
YASHO,2010.1,2026-05-21,17.69,17.29,32.16,34.74,21.43,14.64
IRMENERGY,277.75,2026-05-21,-0.91,-7.77,31.92,16.97,-7.79,-1.27
SBCL,686.95,2026-05-21,15.27,14.55,31.92,37.97,56.72,38.47
SOFTTECH,402.05,2026-05-21,-0.79,-10.09,31.82,31.67,23.63,13.37
REMUS,855.25,2026-05-20,-6.58,13.36,31.54,21.23,17.61,-58.69
AEROFLEX,379.95,2026-05-21,3.0,-4.68,31.42,70.15,112.44,127.3
VILINBIO,48.5,2026-05-20,-1.82,-6.46,31.08,44.13,117.98,82.67
RANEHOLDIN,1410.7,2026-05-21,-6.52,23.43,31.05,14.96,-1.81,-2.28
AUTOIND,86.99,2026-05-21,12.07,12.14,30.99,10.59,30.77,3.63
SASKEN,1732.5,2026-05-21,-5.64,5.99,30.97,40.93,27.48,20.89
GLAND,2331.0,2026-05-21,8.09,21.46,30.88,27.96,28.81,49.73
SUNFLAG,364.75,2026-05-21,2.62,-4.89,30.45,48.74,47.43,37.39
ADVENZYMES,386.2,2026-05-21,6.17,-1.08,29.75,23.41,21.75,34.04
EMAMIREAL,87.83,2026-05-21,-5.86,-14.86,29.73,31.25,0.7,-24.71
PRIZOR,669.5,2026-05-20,3.07,-0.52,29.53,115.41,108.99,289.92
BHAGYANGR,277.6,2026-05-21,-7.94,-9.09,29.28,75.86,94.03,242.46
CELLECOR,41.1,2026-05-20,5.52,-2.72,29.04,57.17,37.69,-3.29
HALEOSLABS,1686.2,2026-05-21,11.02,5.4,28.23,29.71,17.27,
PRITIKA,71.0,2026-05-20,-3.07,-2.54,28.16,11.37,-18.3,-0.35
SUVEN,269.52,2026-05-21,6.71,23.73,28.04,78.4,52.99,27.27
RATNAVEER,186.2,2026-05-21,2.04,4.65,28.03,13.29,23.43,19.15
WELINV,1800.0,2026-05-21,-0.9,6.38,28.0,39.49,46.95,120.18
MARALOVER,57.07,2026-05-21,7.4,-7.83,27.99,20.15,16.11,-24.32
TDPOWERSYS,1302.1,2026-05-21,-1.95,10.47,27.98,47.54,79.65,164.39
