ticker,last_close,last_date,1W,2W,1M,3M,6M,12M
NV20,11977.65,2026-07-14,84368.62,84190.29,84908.16,82277.24,7640.5,8002.31
ACCORD,202.5,2026-07-13,13.54,44.75,135.19,455.56,565.02,788.16
SIGNORIA,149.75,2026-07-13,27.5,41.47,116.56,138.84,71.14,30.22
VIJIFIN,7.95,2026-07-14,1.92,12.29,103.85,142.38,175.09,236.86
VIPULLTD,17.7,2026-07-14,-0.62,20.41,88.3,67.61,41.71,64.35
MADHUSUDAN,252.5,2026-07-13,-0.22,17.58,74.08,61.39,94.98,71.83
SETL,273.85,2026-07-14,-1.33,2.3,72.34,107.49,101.39,47.85
SRIVASAVI,83.85,2026-07-13,-2.56,24.59,67.53,52.59,74.14,23.31
EVERESTIND,521.3,2026-07-14,1.54,5.58,58.62,45.41,19.56,-5.88
BTTL,55.35,2026-07-14,-2.89,0.89,58.14,,,
UNIHEALTH,739.95,2026-07-13,12.82,23.42,56.34,68.55,157.37,337.84
CHEMBONDCH,267.2,2026-07-14,4.67,11.29,54.78,82.03,85.57,
KALYANKJIL,529.75,2026-07-14,3.74,38.95,53.66,19.95,10.27,-9.3
TIRUPATIFL,68.39,2026-07-14,-0.98,-4.74,51.57,57.58,92.97,62.79
SHARDUL,44.35,2026-07-14,10.0,55.07,51.31,,,
SANGINITA,52.64,2026-07-14,2.0,12.57,51.13,139.82,366.67,406.15
GNA,555.7,2026-07-14,5.0,17.41,50.76,27.17,56.16,71.73
TARSONS,308.75,2026-07-14,-2.26,5.32,50.35,53.55,42.11,-19.68
CBAZAAR,6.2,2026-07-13,4.2,26.53,49.4,24.0,69.86,24.0
WALPAR,34.5,2026-07-13,2.37,30.19,48.71,-18.34,-24.84,-24.18
GOLDTECH,61.31,2026-07-14,-4.19,0.1,47.56,49.46,30.11,-14.57
NRL,109.68,2026-07-14,4.16,14.55,47.08,103.75,101.43,42.81
JUSTDIAL,790.15,2026-07-14,16.74,44.35,46.81,38.27,9.79,-15.48
SKMEGGPROD,352.25,2026-07-14,-2.4,10.28,46.39,103.46,108.12,131.9
EIFFL,334.3,2026-07-14,0.71,2.91,45.39,38.33,30.74,31.98
RAMCOSYS,816.65,2026-07-14,-7.84,-7.15,45.27,92.06,69.94,111.46
MORARJEE,10.74,2026-07-14,4.99,16.11,43.2,44.16,48.14,51.27
CEMPRO,1596.6,2026-07-14,0.81,4.94,42.25,158.86,127.86,86.14
COUNCODOS,7.14,2026-07-14,11.91,41.95,42.23,44.24,29.11,3.78
GREAVESCOT,262.66,2026-07-14,0.19,17.18,41.95,74.19,53.94,30.63
ONELIFECAP,37.01,2026-07-14,-2.66,-5.39,41.86,146.73,133.5,173.74
TBZ,259.97,2026-07-14,15.49,38.11,41.46,84.45,57.71,39.43
EMSLIMITED,429.55,2026-07-14,-2.63,2.74,41.21,34.36,13.02,-28.68
INDSWFTLAB,229.86,2026-07-14,-3.3,3.66,40.99,65.19,128.22,116.28
